PDBCode,vina_deltaG(kcal/mol),vina_kd(uM)
1dzk,-6.0,15.818798969966572
2jiw,-8.5,0.1580626048714023
4ibb,-6.5,6.296578650829274
3nee,-8.1,0.33028148939851953
3d7z,-9.5,0.025043290192969626
3qaa,-9.6,0.02082944081630656
3djk,-9.6,0.02082944081630656
4gid,-9.4,0.030109612121622685
6e1y,-9.5,0.025043290192969626
5e89,-7.4,1.19944588426849
5nk6,-10.6,0.0033001969779281387
4fk6,-9.4,0.030109612121622685
4ivd,-8.8,0.09094688111405103
5cs3,-5.3,57.44734091259698
6dz2,-8.8,0.09094688111405103
1rr6,-8.3,0.22848446895825622
3r5t,-9.1,0.05232948799687809
1efy,-8.9,0.07564392150535396
5ka9,-6.9,3.0133496888978124
3iod,-10.6,0.0033001969779281387
5sym,-10.4,0.004770538575984073
4cpw,-12.0,0.0002502344008522155
3nes,-7.9,0.4774322856020205
1d7i,-2.7,6912.387531075196
4o07,-13.7,1.0917239574995946e-05
3ime,-6.5,6.296578650829274
2aod,-8.8,0.09094688111405103
4tu4,-8.0,0.39709828301766137
1gyx,-5.9,19.01898263149658
5anu,-11.8,0.00036172170033716864
6t1l,-6.4,7.57039268438389
2x4z,-9.3,0.03620086398907268
4ih6,-7.7,0.6901433917785629
4r4i,-8.3,0.22848446895825622
5km9,-6.4,7.57039268438389
6cpw,-11.0,0.0015793731942713909
1fh7,-7.2,1.73383676761635
6g24,-7.8,0.5740180632436322
5mz8,-4.4,301.57400603177166
3zsq,-7.7,0.6901433917785629
5mo8,-11.1,0.0013136237380730529
6d16,-8.0,0.39709828301766137
3ag9,-7.4,1.19944588426849
1gx8,-7.9,0.4774322856020205
6d15,-8.0,0.39709828301766137
5vsj,-7.9,0.4774322856020205
1ec3,-10.0,0.00996833240468876
1d4y,-11.4,0.0007558396372900754
6fz4,-9.2,0.04352439175442664
3el1,-9.9,0.011984951653390958
6cwh,-8.4,0.19003907581389948
4yc0,-9.0,0.06291587782468923
1b6k,-11.6,0.0005228800998152405
6i61,-10.4,0.004770538575984073
6o95,-10.1,0.008291034774616974
1nl9,-7.0,2.5063156047025017
1c5x,-6.8,3.6229580706211117
5chk,-10.7,0.0027448972201426568
6fsy,-8.0,0.39709828301766137
4clj,-10.6,0.0033001969779281387
1ecv,-7.8,0.5740180632436322
3x00,-7.0,2.5063156047025017
4m8x,-8.5,0.1580626048714023
4eb8,-8.7,0.1093456687565821
1bv7,-8.7,0.1093456687565821
3zsx,-7.6,0.8297611725390291
5uez,-7.5,0.9976239889496118
4xk9,-16.5,6.276638900373289e-08
3tcg,-8.0,0.39709828301766137
5dqf,-7.4,1.19944588426849
3up2,-9.9,0.011984951653390958
4ddm,-6.4,7.57039268438389
6r8w,-10.4,0.004770538575984073
4x6o,-9.9,0.011984951653390958
2vhj,-8.5,0.1580626048714023
1w13,-7.8,0.5740180632436322
4g0p,-6.0,15.818798969966572
3nu3,-10.0,0.00996833240468876
4cr9,-7.1,2.0845963989904144
4u0f,-9.0,0.06291587782468923
4azi,-8.9,0.07564392150535396
5ko5,-5.5,39.74132854185163
5w1e,-6.6,5.2370998915105424
1qka,-9.6,0.02082944081630656
6mlp,-6.6,5.2370998915105424
5b5g,-8.9,0.07564392150535396
5znc,-9.7,0.017324624734884792
5kz0,-8.9,0.07564392150535396
1yc1,-9.7,0.017324624734884792
1xk9,-9.1,0.05232948799687809
6hai,-15.1,8.277896508238947e-07
4dy6,-8.8,0.09094688111405103
6hzy,-7.9,0.4774322856020205
3kmx,-6.6,5.2370998915105424
4afg,-9.1,0.05232948799687809
3q71,-10.2,0.006895963621916808
6mqc,-9.2,0.04352439175442664
4unp,-8.4,0.19003907581389948
4crc,-10.2,0.006895963621916808
6dz0,-9.1,0.05232948799687809
5nkb,-10.7,0.0027448972201426568
6pg7,-6.1,13.15708656454693
3eko,-6.9,3.0133496888978124
6qlo,-7.3,1.4420968673812509
3zps,-9.6,0.02082944081630656
2zxd,-7.5,0.9976239889496118
4tun,-4.6,208.62500270683435
5wyx,-11.3,0.0009087479372555044
5n99,-10.4,0.004770538575984073
4io2,-6.1,13.15708656454693
3fl5,-11.5,0.0006286600870029457
5nn6,-6.3,9.101902568663261
1hxw,-10.1,0.008291034774616974
6jag,-9.7,0.017324624734884792
3mss,-7.3,1.4420968673812509
1upf,-4.9,120.03973573657015
4dju,-9.0,0.06291587782468923
4h3g,-10.6,0.0033001969779281387
1s19,-12.7,6.890497661978354e-05
6nw3,-8.5,0.1580626048714023
4cd0,-8.7,0.1093456687565821
6mh1,-8.9,0.07564392150535396
5o9q,-9.0,0.06291587782468923
4mc1,-11.2,0.0010925899790423489
4jz1,-11.4,0.0007558396372900754
4bc5,-4.6,208.62500270683435
1uj5,-6.5,6.296578650829274
1a94,-8.0,0.39709828301766137
5d3j,-6.6,5.2370998915105424
2byr,-8.5,0.1580626048714023
4k18,-10.4,0.004770538575984073
1c88,-5.8,22.866571667288486
3rwp,-10.5,0.0039678353029772165
2yfa,-5.3,57.44734091259698
1k6c,-11.0,0.0015793731942713909
4iid,-6.0,15.818798969966572
6pg9,-7.5,0.9976239889496118
2v2q,-9.9,0.011984951653390958
3wvm,-6.0,15.818798969966572
2bok,-9.4,0.030109612121622685
1pyn,-8.4,0.19003907581389948
5d3h,-6.5,6.296578650829274
3h78,-7.0,2.5063156047025017
4v27,-6.0,15.818798969966572
2cbv,-6.5,6.296578650829274
5xmx,-10.7,0.0027448972201426568
4zow,-6.4,7.57039268438389
2uxz,-11.3,0.0009087479372555044
2f80,-9.9,0.011984951653390958
1kpm,-9.8,0.014409538155705594
5nk4,-11.3,0.0009087479372555044
2rkf,-10.1,0.008291034774616974
4de0,-8.7,0.1093456687565821
3qx9,-7.0,2.5063156047025017
4std,-10.2,0.006895963621916808
3hmo,-10.7,0.0027448972201426568
2bet,-6.8,3.6229580706211117
5nn5,-5.8,22.866571667288486
2qm9,-9.3,0.03620086398907268
6fba,-7.2,1.73383676761635
3lvw,-6.4,7.57039268438389
5hz5,-11.3,0.0009087479372555044
1a9q,-5.8,22.866571667288486
2wyj,-8.8,0.09094688111405103
6j3o,-8.4,0.19003907581389948
5cs6,-5.1,83.0419389339917
2e2r,-10.0,0.00996833240468876
5jy3,-12.7,6.890497661978354e-05
4djq,-8.5,0.1580626048714023
3u6h,-9.2,0.04352439175442664
2yb0,-9.0,0.06291587782468923
2arm,-7.3,1.4420968673812509
4g4p,-6.7,4.355891793719977
3qt6,-8.0,0.39709828301766137
2cej,-12.2,0.0001731089268669813
1lbf,-8.4,0.19003907581389948
6dyy,-9.5,0.025043290192969626
6hgs,-8.6,0.13146657839569292
2weq,-9.1,0.05232948799687809
1ec2,-10.7,0.0027448972201426568
3gvu,-10.4,0.004770538575984073
1jak,-7.7,0.6901433917785629
5fnf,-7.5,0.9976239889496118
4x5q,-8.8,0.09094688111405103
3djq,-6.9,3.0133496888978124
1d4k,-12.3,0.00014398116697790598
5hvs,-10.5,0.0039678353029772165
2bfq,-10.3,0.00573563078282912
1qaw,-8.3,0.22848446895825622
2oax,-13.1,3.297581136914559e-05
6s4n,-13.0,3.964690270607901e-05
2pvk,-10.1,0.008291034774616974
4j7d,-8.9,0.07564392150535396
6mqe,-8.4,0.19003907581389948
3vje,-10.4,0.004770538575984073
3aaq,-7.7,0.6901433917785629
3agl,-9.4,0.030109612121622685
5n17,-8.4,0.19003907581389948
1q1g,-8.8,0.09094688111405103
1b32,-8.4,0.19003907581389948
4agc,-12.3,0.00014398116697790598
1kzn,-9.1,0.05232948799687809
4xmr,-6.4,7.57039268438389
5z99,-8.4,0.19003907581389948
5ka7,-5.8,22.866571667288486
4y3y,-4.4,301.57400603177166
6i67,-7.7,0.6901433917785629
1b5j,-8.7,0.1093456687565821
3oy8,-5.2,69.06908553024337
1ua4,-9.2,0.04352439175442664
1sdt,-12.2,0.0001731089268669813
4ij1,-7.4,1.19944588426849
3t60,-8.9,0.07564392150535396
5win,-9.8,0.014409538155705594
4m0r,-8.9,0.07564392150535396
3i5z,-11.2,0.0010925899790423489
4kfq,-8.1,0.33028148939851953
4mq6,-9.8,0.014409538155705594
6oja,-5.3,57.44734091259698
3dri,-7.4,1.19944588426849
1owh,-8.7,0.1093456687565821
2pym,-10.8,0.002283033649063271
2pqc,-9.8,0.014409538155705594
2pvl,-10.1,0.008291034774616974
2yi0,-8.6,0.13146657839569292
6gfs,-6.5,6.296578650829274
4uye,-7.5,0.9976239889496118
1kv1,-9.4,0.030109612121622685
5ahw,-9.6,0.02082944081630656
2pwr,-11.2,0.0010925899790423489
6qr4,-10.1,0.008291034774616974
2yge,-9.8,0.014409538155705594
4lxd,-10.5,0.0039678353029772165
3o9i,-10.1,0.008291034774616974
1e2k,-8.9,0.07564392150535396
4kxn,-9.4,0.030109612121622685
5cqt,-8.8,0.09094688111405103
4a4q,-11.5,0.0006286600870029457
5o87,-7.1,2.0845963989904144
3bxh,-7.7,0.6901433917785629
5zyg,-10.3,0.00573563078282912
4f09,-8.0,0.39709828301766137
6qrc,-9.8,0.014409538155705594
5cbr,-9.3,0.03620086398907268
6g2s,-8.4,0.19003907581389948
2wb5,-9.6,0.02082944081630656
3ioc,-9.8,0.014409538155705594
5h85,-7.6,0.8297611725390291
2vo5,-9.6,0.02082944081630656
5t8o,-10.4,0.004770538575984073
5d3l,-6.6,5.2370998915105424
1d4j,-12.3,0.00014398116697790598
6eq7,-9.5,0.025043290192969626
6r9u,-7.5,0.9976239889496118
4v24,-12.3,0.00014398116697790598
1qhc,-8.2,0.274707463881058
1sqt,-8.2,0.274707463881058
3hll,-10.3,0.00573563078282912
3th9,-10.2,0.006895963621916808
2xib,-7.0,2.5063156047025017
2y5f,-9.7,0.017324624734884792
1b9j,-8.6,0.13146657839569292
6eis,-12.0,0.0002502344008522155
1v1j,-8.4,0.19003907581389948
6eiq,-9.0,0.06291587782468923
5d45,-10.2,0.006895963621916808
2y8c,-8.2,0.274707463881058
2xyt,-10.2,0.006895963621916808
5lz7,-9.2,0.04352439175442664
2zcs,-10.3,0.00573563078282912
6n7d,-9.1,0.05232948799687809
6udt,-15.2,6.885036034533444e-07
2p4s,-8.9,0.07564392150535396
5vr8,-10.3,0.00573563078282912
4h42,-6.8,3.6229580706211117
6nfy,-9.5,0.025043290192969626
4fzj,-4.7,173.5212151917531
3ekw,-11.1,0.0013136237380730529
6gwr,-12.5,9.960431187605146e-05
4mc6,-11.4,0.0007558396372900754
4ad2,-6.0,15.818798969966572
6qmj,-10.6,0.0033001969779281387
1qxk,-8.8,0.09094688111405103
4mc9,-10.7,0.0027448972201426568
3p7i,-4.9,120.03973573657015
5os7,-9.3,0.03620086398907268
5j7q,-8.0,0.39709828301766137
5op4,-8.2,0.274707463881058
4b32,-5.6,33.05434886731773
1w3j,-6.1,13.15708656454693
1amw,-7.4,1.19944588426849
4djw,-9.7,0.017324624734884792
5umy,-13.7,1.0917239574995946e-05
2vw5,-7.5,0.9976239889496118
2b4l,-5.1,83.0419389339917
4djy,-9.6,0.02082944081630656
4i7l,-6.1,13.15708656454693
4pin,-5.7,27.492537847388252
5csp,-6.7,4.355891793719977
5vo1,-9.2,0.04352439175442664
6i18,-11.0,0.0015793731942713909
3wha,-9.5,0.025043290192969626
2j7d,-7.8,0.5740180632436322
5izf,-8.7,0.1093456687565821
5t7s,-5.2,69.06908553024337
6i8m,-10.7,0.0027448972201426568
3u5j,-9.0,0.06291587782468923
4cig,-8.4,0.19003907581389948
4z07,-9.7,0.017324624734884792
5fhn,-12.4,0.00011975451999797436
2a5c,-7.3,1.4420968673812509
6md0,-6.0,15.818798969966572
5l8a,-8.9,0.07564392150535396
4rrf,-9.2,0.04352439175442664
2hzl,-4.6,208.62500270683435
1fq5,-12.0,0.0002502344008522155
3kdb,-12.2,0.0001731089268669813
1xff,-6.7,4.355891793719977
5var,-8.3,0.22848446895825622
6u8b,-7.1,2.0845963989904144
2wn9,-8.6,0.13146657839569292
5l9o,-8.2,0.274707463881058
4jal,-8.5,0.1580626048714023
4e67,-8.4,0.19003907581389948
3ivg,-10.1,0.008291034774616974
2b1i,-10.7,0.0027448972201426568
6qlp,-7.1,2.0845963989904144
2cet,-9.3,0.03620086398907268
5f08,-11.1,0.0013136237380730529
5f9b,-7.8,0.5740180632436322
6t1n,-8.4,0.19003907581389948
5nap,-11.0,0.0015793731942713909
2fqy,-8.3,0.22848446895825622
1ik4,-6.7,4.355891793719977
1fd0,-12.6,8.284463036943888e-05
4dsu,-4.7,173.5212151917531
6elo,-9.5,0.025043290192969626
4jia,-9.6,0.02082944081630656
1m2r,-9.5,0.025043290192969626
5mgj,-5.2,69.06908553024337
6eij,-9.6,0.02082944081630656
3k97,-8.7,0.1093456687565821
2ha2,-6.2,10.943240836149698
6hke,-5.8,22.866571667288486
3gcp,-11.4,0.0007558396372900754
3i6o,-12.6,8.284463036943888e-05
1ikt,-7.2,1.73383676761635
5d25,-6.7,4.355891793719977
5m7u,-9.6,0.02082944081630656
3wtm,-7.8,0.5740180632436322
5ogb,-9.9,0.011984951653390958
1oif,-6.2,10.943240836149698
4cjp,-7.4,1.19944588426849
1swg,-7.0,2.5063156047025017
1m0n,-9.3,0.03620086398907268
5i9z,-8.8,0.09094688111405103
1s89,-6.3,9.101902568663261
4zl4,-9.4,0.030109612121622685
3ggu,-9.5,0.025043290192969626
3h89,-8.6,0.13146657839569292
6hm1,-8.1,0.33028148939851953
4kn0,-10.4,0.004770538575984073
2fqw,-8.9,0.07564392150535396
2c97,-8.0,0.39709828301766137
4pop,-9.4,0.030109612121622685
3k02,-10.4,0.004770538575984073
1d4l,-11.2,0.0010925899790423489
3r6u,-3.8,910.9122748865717
3ug2,-7.8,0.5740180632436322
1li2,-5.8,22.866571667288486
2on6,-8.5,0.1580626048714023
6hni,-7.5,0.9976239889496118
5kcb,-10.2,0.006895963621916808
5fou,-6.9,3.0133496888978124
2izl,-8.1,0.33028148939851953
6h2t,-6.5,6.296578650829274
3uex,-7.3,1.4420968673812509
1qkt,-10.5,0.0039678353029772165
4ibg,-9.2,0.04352439175442664
3bgz,-10.6,0.0033001969779281387
3i73,-6.4,7.57039268438389
3n8k,-7.8,0.5740180632436322
3ai8,-6.0,15.818798969966572
1e3g,-11.8,0.00036172170033716864
3q6z,-9.1,0.05232948799687809
2wgj,-10.5,0.0039678353029772165
3gx0,-7.1,2.0845963989904144
4hdf,-10.1,0.008291034774616974
4cra,-10.2,0.006895963621916808
6r8o,-10.3,0.00573563078282912
4bs0,-6.6,5.2370998915105424
1x8r,-9.4,0.030109612121622685
3gcu,-9.9,0.011984951653390958
5fe6,-5.6,33.05434886731773
3rm9,-7.2,1.73383676761635
4ahr,-6.7,4.355891793719977
4azg,-6.8,3.6229580706211117
4cu7,-5.8,22.866571667288486
6ays,-6.0,15.818798969966572
1r9l,-4.6,208.62500270683435
3dp9,-9.2,0.04352439175442664
1pb8,-3.8,910.9122748865717
2v00,-7.9,0.4774322856020205
2vxn,-5.7,27.492537847388252
2qtt,-8.7,0.1093456687565821
2wuf,-8.3,0.22848446895825622
4gu6,-9.2,0.04352439175442664
5nkc,-10.8,0.002283033649063271
5i1q,-8.9,0.07564392150535396
2f34,-7.6,0.8297611725390291
2pq9,-10.2,0.006895963621916808
6np5,-7.8,0.5740180632436322
5fnt,-10.8,0.002283033649063271
4bqg,-8.3,0.22848446895825622
3ldp,-8.7,0.1093456687565821
4zei,-7.3,1.4420968673812509
3jdw,-4.5,250.83037659878684
4mjp,-7.7,0.6901433917785629
4qgd,-6.2,10.943240836149698
6p3t,-13.0,3.964690270607901e-05
5zc5,-10.6,0.0033001969779281387
4jyt,-12.3,0.00014398116697790598
1b05,-7.9,0.4774322856020205
6phx,-8.4,0.19003907581389948
2al5,-8.6,0.13146657839569292
5ji8,-6.3,9.101902568663261
5mpz,-6.3,9.101902568663261
3cz1,-6.4,7.57039268438389
3ttp,-10.4,0.004770538575984073
4g0y,-5.8,22.866571667288486
2jjb,-10.0,0.00996833240468876
2qd7,-10.1,0.008291034774616974
4nbl,-9.4,0.030109612121622685
4djv,-10.3,0.00573563078282912
2cer,-8.9,0.07564392150535396
2v59,-8.4,0.19003907581389948
6fmc,-7.0,2.5063156047025017
2wec,-9.1,0.05232948799687809
2vb8,-7.4,1.19944588426849
6eux,-9.5,0.025043290192969626
5dwr,-11.0,0.0015793731942713909
1b0h,-10.0,0.00996833240468876
3n1c,-7.1,2.0845963989904144
6qr0,-8.6,0.13146657839569292
5v82,-11.4,0.0007558396372900754
4a4w,-9.3,0.03620086398907268
1ez9,-6.4,7.57039268438389
1b7h,-8.4,0.19003907581389948
4e70,-7.0,2.5063156047025017
3spf,-7.6,0.8297611725390291
6fui,-10.3,0.00573563078282912
3fv2,-9.7,0.017324624734884792
5nih,-7.0,2.5063156047025017
6f20,-6.3,9.101902568663261
5hjq,-5.6,33.05434886731773
3bbf,-8.6,0.13146657839569292
6ge7,-7.0,2.5063156047025017
3tf6,-5.9,19.01898263149658
5za7,-9.1,0.05232948799687809
2yki,-14.8,1.43867042928862e-06
5k0m,-10.7,0.0027448972201426568
2zx6,-10.0,0.00996833240468876
5n0f,-6.4,7.57039268438389
4og4,-7.3,1.4420968673812509
2qbr,-8.2,0.274707463881058
3g0i,-5.6,33.05434886731773
4d4d,-6.9,3.0133496888978124
4re2,-7.1,2.0845963989904144
1z95,-10.3,0.00573563078282912
4b6o,-9.6,0.02082944081630656
4qnb,-10.9,0.001898884448024712
1duv,-8.9,0.07564392150535396
3o9d,-10.1,0.008291034774616974
4ffs,-9.5,0.025043290192969626
3ta1,-10.9,0.001898884448024712
4zeb,-9.4,0.030109612121622685
5caq,-9.3,0.03620086398907268
6om8,-10.3,0.00573563078282912
5kej,-6.1,13.15708656454693
2wlz,-8.1,0.33028148939851953
1b3g,-8.5,0.1580626048714023
6g27,-8.8,0.09094688111405103
2qnp,-10.5,0.0039678353029772165
2avq,-9.4,0.030109612121622685
1m7y,-8.8,0.09094688111405103
1fkn,-8.9,0.07564392150535396
2j62,-10.7,0.0027448972201426568
3wmc,-9.0,0.06291587782468923
4zek,-7.5,0.9976239889496118
3v5t,-9.0,0.06291587782468923
2bfr,-8.5,0.1580626048714023
1j01,-7.6,0.8297611725390291
1gyy,-5.8,22.866571667288486
6hgr,-8.0,0.39709828301766137
5fnc,-9.3,0.03620086398907268
5a81,-7.8,0.5740180632436322
4e6d,-8.9,0.07564392150535396
5xo7,-11.6,0.0005228800998152405
4ew2,-7.4,1.19944588426849
1lf2,-9.8,0.014409538155705594
2xxr,-6.0,15.818798969966572
4m13,-11.4,0.0007558396372900754
1z6s,-7.0,2.5063156047025017
5acy,-9.9,0.011984951653390958
2hxm,-8.0,0.39709828301766137
4ual,-9.4,0.030109612121622685
5hu9,-14.8,1.43867042928862e-06
1bhx,-8.9,0.07564392150535396
1sh9,-9.0,0.06291587782468923
6e5l,-8.7,0.1093456687565821
6dyu,-9.2,0.04352439175442664
4k9y,-14.1,5.224656484296326e-06
2j7f,-7.0,2.5063156047025017
3h5b,-10.7,0.0027448972201426568
4i7j,-5.7,27.492537847388252
1pxp,-9.1,0.05232948799687809
1lnm,-12.9,4.766757295488581e-05
4dkr,-9.2,0.04352439175442664
6ht1,-8.8,0.09094688111405103
1zc9,-6.2,10.943240836149698
5i3v,-9.1,0.05232948799687809
6pga,-5.8,22.866571667288486
5mwh,-8.2,0.274707463881058
2rkg,-9.9,0.011984951653390958
4pox,-8.8,0.09094688111405103
2j47,-8.7,0.1093456687565821
6pg3,-5.1,83.0419389339917
6q4e,-5.5,39.74132854185163
4pmm,-12.3,0.00014398116697790598
3rv8,-7.2,1.73383676761635
3p3r,-7.6,0.8297611725390291
5j27,-9.6,0.02082944081630656
6im4,-8.8,0.09094688111405103
1n3i,-8.9,0.07564392150535396
4qer,-6.9,3.0133496888978124
4qfp,-6.6,5.2370998915105424
3fvk,-9.2,0.04352439175442664
4iva,-8.7,0.1093456687565821
2qi0,-10.0,0.00996833240468876
4ymh,-9.5,0.025043290192969626
6j9y,-10.0,0.00996833240468876
6kjd,-8.9,0.07564392150535396
3g35,-8.5,0.1580626048714023
2qi3,-8.8,0.09094688111405103
5hwv,-6.6,5.2370998915105424
5d0c,-8.7,0.1093456687565821
2jf4,-11.0,0.0015793731942713909
2jg0,-10.7,0.0027448972201426568
5bwc,-8.8,0.09094688111405103
3fvh,-7.2,1.73383676761635
2oxn,-6.6,5.2370998915105424
5yqx,-8.1,0.33028148939851953
6jad,-9.7,0.017324624734884792
5izj,-8.1,0.33028148939851953
1b6h,-8.5,0.1580626048714023
5otc,-7.1,2.0845963989904144
3imc,-6.0,15.818798969966572
6sbt,-9.0,0.06291587782468923
2qe4,-10.0,0.00996833240468876
2w9h,-7.7,0.6901433917785629
1w3k,-7.5,0.9976239889496118
4uoh,-8.2,0.274707463881058
5nlk,-9.2,0.04352439175442664
4zcs,-8.9,0.07564392150535396
3ivc,-9.7,0.017324624734884792
2xys,-11.2,0.0010925899790423489
5wij,-9.1,0.05232948799687809
3pww,-11.3,0.0009087479372555044
4gfo,-8.4,0.19003907581389948
2f2h,-9.5,0.025043290192969626
5oxk,-6.1,13.15708656454693
3u5l,-9.6,0.02082944081630656
6n3v,-7.7,0.6901433917785629
2pqz,-11.4,0.0007558396372900754
6d19,-8.1,0.33028148939851953
5ih9,-9.1,0.05232948799687809
5ula,-7.8,0.5740180632436322
3rdq,-6.8,3.6229580706211117
6e22,-8.4,0.19003907581389948
6dyr,-6.2,10.943240836149698
4lzs,-6.0,15.818798969966572
6e1z,-6.1,13.15708656454693
1hi5,-7.5,0.9976239889496118
3coz,-10.4,0.004770538575984073
4cpt,-11.9,0.00030085746286093027
5c8n,-8.7,0.1093456687565821
6e5t,-8.6,0.13146657839569292
4uyf,-10.3,0.00573563078282912
4mr3,-7.8,0.5740180632436322
3pwm,-9.6,0.02082944081630656
2p4y,-11.4,0.0007558396372900754
4rra,-9.3,0.03620086398907268
3cd7,-9.7,0.017324624734884792
4hp0,-8.2,0.274707463881058
6gnm,-6.8,3.6229580706211117
3ms9,-6.0,15.818798969966572
4omj,-9.3,0.03620086398907268
5zni,-9.2,0.04352439175442664
1np0,-6.0,15.818798969966572
5wal,-8.4,0.19003907581389948
1df8,-8.0,0.39709828301766137
1hp5,-6.7,4.355891793719977
6ssy,-5.0,99.84153646999208
6arn,-6.7,4.355891793719977
4i8n,-9.7,0.017324624734884792
6gvf,-9.4,0.030109612121622685
6qas,-9.7,0.017324624734884792
6jbb,-8.5,0.1580626048714023
1loq,-7.3,1.4420968673812509
4btk,-7.7,0.6901433917785629
6gj6,-8.5,0.1580626048714023
6gnp,-5.6,33.05434886731773
1m0b,-9.0,0.06291587782468923
5e73,-7.7,0.6901433917785629
1w5y,-12.5,9.960431187605146e-05
5ttw,-6.5,6.296578650829274
6cbf,-10.0,0.00996833240468876
1oar,-10.7,0.0027448972201426568
2gh9,-9.2,0.04352439175442664
4q9o,-11.8,0.00036172170033716864
5f2p,-6.5,6.296578650829274
5kab,-6.6,5.2370998915105424
3sur,-6.8,3.6229580706211117
2hb1,-6.1,13.15708656454693
1b8o,-8.8,0.09094688111405103
6dgl,-10.0,0.00996833240468876
5wl0,-9.5,0.025043290192969626
6c0s,-11.3,0.0009087479372555044
5mge,-5.5,39.74132854185163
4ibf,-6.2,10.943240836149698
2xmy,-8.7,0.1093456687565821
4e4n,-8.9,0.07564392150535396
1oe8,-7.0,2.5063156047025017
3bvb,-9.8,0.014409538155705594
6fh3,-5.3,57.44734091259698
5m17,-6.1,13.15708656454693
3cyw,-9.7,0.017324624734884792
2qbq,-8.1,0.33028148939851953
2ylc,-6.2,10.943240836149698
4o0a,-8.3,0.22848446895825622
6c85,-4.1,524.1254276230624
4p3h,-8.5,0.1580626048714023
1fcz,-14.5,2.5003605711299675e-06
2pgz,-8.4,0.19003907581389948
6nxz,-3.8,910.9122748865717
5dus,-9.7,0.017324624734884792
5ect,-9.1,0.05232948799687809
1iiq,-9.8,0.014409538155705594
3ujd,-5.6,33.05434886731773
2xdx,-7.3,1.4420968673812509
5j8u,-8.9,0.07564392150535396
4cwn,-10.3,0.00573563078282912
3d8z,-7.1,2.0845963989904144
4io6,-5.2,69.06908553024337
6t1o,-7.4,1.19944588426849
5etj,-6.8,3.6229580706211117
4pcs,-7.4,1.19944588426849
4io7,-7.1,2.0845963989904144
3gv9,-5.8,22.866571667288486
5dq8,-9.5,0.025043290192969626
1b5i,-8.4,0.19003907581389948
6mjf,-8.4,0.19003907581389948
3l4y,-6.0,15.818798969966572
1b2h,-8.3,0.22848446895825622
3a1c,-8.2,0.274707463881058
4qij,-10.9,0.001898884448024712
4wn5,-7.5,0.9976239889496118
1sgu,-10.8,0.002283033649063271
2hnx,-5.8,22.866571667288486
5zo8,-10.1,0.008291034774616974
4fcq,-7.9,0.4774322856020205
4av5,-8.6,0.13146657839569292
4mre,-4.4,301.57400603177166
4nnr,-8.9,0.07564392150535396
4ag8,-12.2,0.0001731089268669813
5vcw,-9.3,0.03620086398907268
5t9z,-9.1,0.05232948799687809
1xhy,-7.9,0.4774322856020205
4rqk,-7.6,0.8297611725390291
6fa4,-8.2,0.274707463881058
3tfp,-10.0,0.00996833240468876
2r75,-10.1,0.008291034774616974
2vw1,-7.4,1.19944588426849
4zzy,-11.2,0.0010925899790423489
3lzs,-9.5,0.025043290192969626
4qev,-8.3,0.22848446895825622
6hmg,-6.7,4.355891793719977
4db7,-6.8,3.6229580706211117
5ja0,-7.9,0.4774322856020205
5op5,-8.6,0.13146657839569292
5nyh,-11.3,0.0009087479372555044
2cen,-12.5,9.960431187605146e-05
5eq1,-6.7,4.355891793719977
4muf,-9.7,0.017324624734884792
5xva,-9.5,0.025043290192969626
2bes,-7.7,0.6901433917785629
4rsk,-6.3,9.101902568663261
1sqo,-8.6,0.13146657839569292
4y8x,-10.7,0.0027448972201426568
4zba,-7.6,0.8297611725390291
5za8,-9.7,0.017324624734884792
3bxf,-8.2,0.274707463881058
4av4,-7.4,1.19944588426849
3nht,-8.0,0.39709828301766137
6aro,-7.2,1.73383676761635
6ne5,-12.4,0.00011975451999797436
4nuc,-8.7,0.1093456687565821
4g0q,-5.9,19.01898263149658
6qr1,-9.7,0.017324624734884792
3qdd,-8.8,0.09094688111405103
3l4u,-6.2,10.943240836149698
6b5q,-9.7,0.017324624734884792
3l4v,-6.4,7.57039268438389
4mc2,-11.1,0.0013136237380730529
4i5c,-8.9,0.07564392150535396
1g2o,-9.2,0.04352439175442664
4bi7,-5.4,47.781101379763854
4zzz,-8.4,0.19003907581389948
3a2o,-10.5,0.0039678353029772165
6dh8,-9.2,0.04352439175442664
2ayr,-12.1,0.00020812930739501562
5oq8,-9.4,0.030109612121622685
3buh,-6.2,10.943240836149698
6cn5,-13.9,7.5524053477100295e-06
2xda,-10.7,0.0027448972201426568
6no9,-9.7,0.017324624734884792
4jkw,-4.7,173.5212151917531
2web,-8.4,0.19003907581389948
5tbe,-13.4,1.8973793318597035e-05
6dh6,-9.2,0.04352439175442664
5fh8,-7.8,0.5740180632436322
5oaj,-5.8,22.866571667288486
4ibd,-6.9,3.0133496888978124
4qem,-6.4,7.57039268438389
1m48,-8.1,0.33028148939851953
6olx,-8.0,0.39709828301766137
4cws,-10.2,0.006895963621916808
3v2n,-6.2,10.943240836149698
3cyz,-6.1,13.15708656454693
2oym,-8.2,0.274707463881058
6gnr,-7.7,0.6901433917785629
3uug,-8.1,0.33028148939851953
3ove,-7.7,0.6901433917785629
5ta4,-10.2,0.006895963621916808
5g5f,-5.9,19.01898263149658
1w3l,-8.2,0.274707463881058
6elp,-9.9,0.011984951653390958
4nbn,-10.0,0.00996833240468876
6i13,-10.7,0.0027448972201426568
