PDBCode,vina_deltaG(kcal/mol),vina_kd(uM)
2oxx,-7.0,2.5063156047025017
2oxy,-6.8,3.6229580706211117
2pvh,-10.3,0.00573563078282912
2pvj,-10.3,0.00573563078282912
2pvk,-10.1,0.008291034774616974
2pvl,-10.1,0.008291034774616974
2pvm,-9.0,0.06291587782468923
3be9,-13.0,3.964690270607901e-05
3fl5,-11.5,0.0006286600870029457
3pwd,-9.5,0.025043290192969626
1m48,-8.1,0.33028148939851953
1m5w,-6.8,3.6229580706211117
1m7y,-8.9,0.07564392150535396
1m83,-10.2,0.006895963621916808
1mfi,-7.6,0.8297611725390291
1moq,-8.0,0.39709828301766137
1xff,-6.7,4.355891793719977
4unp,-8.4,0.19003907581389948
2oag,-10.8,0.002283033649063271
2ole,-8.0,0.39709828301766137
3nox,-8.1,0.33028148939851953
3sww,-7.1,2.0845963989904144
4jh0,-7.0,2.5063156047025017
4lko,-7.1,2.0845963989904144
5kby,-9.5,0.025043290192969626
1n46,-12.0,0.0002502344008522155
1n4k,-6.1,13.15708656454693
1n5r,-8.3,0.22848446895825622
1q84,-14.4,3.0061899367383125e-06
2ha2,-6.4,7.57039268438389
2ha3,-3.8,910.9122748865717
2ha6,-6.4,7.57039268438389
2whp,-8.7,0.1093456687565821
4ara,-9.1,0.05232948799687809
4arb,-8.8,0.09094688111405103
5ehq,-14.4,3.0061899367383125e-06
1nf8,-9.4,0.030109612121622685
1nhu,-7.2,1.73383676761635
1os5,-8.1,0.33028148939851953
3cj5,-8.5,0.1580626048714023
3mf5,-9.2,0.04352439175442664
4b73,-8.2,0.274707463881058
4b74,-8.6,0.13146657839569292
4b76,-7.0,2.5063156047025017
4eo6,-7.7,0.6901433917785629
4eo8,-7.7,0.6901433917785629
4ih5,-6.8,3.6229580706211117
4ih6,-7.7,0.6901433917785629
1nhz,-11.3,0.0009087479372555044
1njs,-10.5,0.0039678353029772165
4ew2,-7.6,0.8297611725390291
4ew3,-7.6,0.8297611725390291
1nli,-4.8,144.32408259298433
1np0,-6.0,15.818798969966572
1nvq,-13.7,1.0917239574995946e-05
1nvr,-13.4,1.8973793318597035e-05
1nvs,-11.8,0.00036172170033716864
2br1,-8.3,0.22848446895825622
2brb,-8.4,0.19003907581389948
2brm,-8.1,0.33028148939851953
2c3l,-8.1,0.33028148939851953
2e9u,-10.6,0.0033001969779281387
3jvr,-7.2,1.73383676761635
3jvs,-8.6,0.13146657839569292
5oot,-10.2,0.006895963621916808
5op4,-8.2,0.274707463881058
5op5,-8.6,0.13146657839569292
5oq8,-9.4,0.030109612121622685
1nw4,-8.6,0.13146657839569292
1q1g,-8.8,0.09094688111405103
6aqs,-8.0,0.39709828301766137
1nw5,-8.4,0.19003907581389948
1nw7,-7.6,0.8297611725390291
1o5e,-10.0,0.00996833240468876
1p57,-8.3,0.22848446895825622
1oar,-10.7,0.0027448972201426568
1oau,-7.2,1.73383676761635
1oba,-3.1,3308.0569578152213
1od8,-7.7,0.6901433917785629
1v0k,-6.7,4.355891793719977
1v0l,-7.2,1.73383676761635
1odi,-8.8,0.09094688111405103
1odj,-8.8,0.09094688111405103
1oe8,-6.9,3.0133496888978124
1ogd,-5.6,33.05434886731773
1ogg,-8.3,0.22848446895825622
1ogz,-9.7,0.017324624734884792
1ohr,-10.8,0.002283033649063271
1oif,-6.2,10.943240836149698
1uz1,-7.0,2.5063156047025017
1w3j,-6.1,13.15708656454693
2cbu,-7.6,0.8297611725390291
2cbv,-6.5,6.296578650829274
2ces,-6.9,3.0133496888978124
2cet,-9.3,0.03620086398907268
2j75,-7.3,1.4420968673812509
2j77,-6.3,9.101902568663261
2j79,-6.7,4.355891793719977
2j7b,-7.0,2.5063156047025017
2j7d,-7.7,0.6901433917785629
2j7e,-7.1,2.0845963989904144
2j7f,-7.0,2.5063156047025017
2j7g,-7.4,1.19944588426849
2wbg,-8.5,0.1580626048714023
2wc3,-8.9,0.07564392150535396
2wc4,-8.4,0.19003907581389948
5n6s,-8.8,0.09094688111405103
1oz0,-10.8,0.002283033649063271
1thz,-9.5,0.025043290192969626
2b1g,-9.4,0.030109612121622685
2b1i,-10.7,0.0027448972201426568
1p19,-8.0,0.39709828301766137
1pa9,-6.4,7.57039268438389
1pb8,-4.8,144.32408259298433
1pb9,-3.9,757.639797821915
1pbq,-8.0,0.39709828301766137
1y1z,-5.8,22.866571667288486
1y20,-4.8,144.32408259298433
4kfq,-8.1,0.33028148939851953
1pkx,-8.2,0.274707463881058
1pme,-9.2,0.04352439175442664
2ojg,-8.7,0.1093456687565821
2ojj,-10.1,0.008291034774616974
3i5z,-11.2,0.0010925899790423489
3i60,-11.0,0.0015793731942713909
4qp2,-5.7,27.492537847388252
1pr5,-8.1,0.33028148939851953
1pvn,-9.0,0.06291587782468923
1pzp,-7.5,0.9976239889496118
1q5k,-7.9,0.4774322856020205
3i4b,-11.0,0.0015793731942713909
4acc,-9.2,0.04352439175442664
6hk4,-8.8,0.09094688111405103
6hk3,-9.1,0.05232948799687809
1qan,-9.2,0.04352439175442664
1qaw,-8.3,0.22848446895825622
1qft,-4.7,173.5212151917531
1qk3,-9.2,0.04352439175442664
1qk4,-9.5,0.025043290192969626
1qkt,-10.5,0.0039678353029772165
2ayr,-12.1,0.00020812930739501562
2pog,-10.2,0.006895963621916808
2qe4,-10.0,0.00996833240468876
1r0p,-12.9,4.766757295488581e-05
2wgj,-10.5,0.0039678353029772165
3q6w,-11.5,0.0006286600870029457
3r7o,-11.7,0.00043489892938203305
3u6h,-12.2,0.0001731089268669813
3u6i,-12.5,9.960431187605146e-05
3zbx,-11.8,0.00036172170033716864
3zc5,-12.0,0.0002502344008522155
3zcl,-11.3,0.0009087479372555044
3zxz,-11.0,0.0015793731942713909
3zze,-10.4,0.004770538575984073
4aoi,-11.4,0.0007558396372900754
4ap7,-11.2,0.0010925899790423489
4gg7,-11.3,0.0009087479372555044
5ya5,-9.2,0.04352439175442664
1r9l,-4.6,208.62500270683435
1rd4,-9.5,0.025043290192969626
3f78,-5.9,19.01898263149658
1rr6,-8.3,0.22848446895825622
2on6,-8.4,0.19003907581389948
3bgs,-7.7,0.6901433917785629
3k8o,-8.2,0.274707463881058
3k8q,-7.2,1.73383676761635
4eb8,-9.0,0.06291587782468923
5etj,-9.1,0.05232948799687809
1s5z,-8.9,0.07564392150535396
4cp5,-6.2,10.943240836149698
1sw2,-5.0,99.84153646999208
3mam,-4.5,250.83037659878684
3n7o,-11.0,0.0015793731942713909
1t32,-11.3,0.0009087479372555044
1t7d,-9.4,0.030109612121622685
1u0g,-6.5,6.296578650829274
1u1w,-8.1,0.33028148939851953
1u71,-9.5,0.025043290192969626
3oaf,-9.3,0.03620086398907268
4g95,-9.3,0.03620086398907268
1ua4,-9.2,0.04352439175442664
1ui0,-5.2,69.06908553024337
1uj5,-6.3,9.101902568663261
1uou,-7.8,0.5740180632436322
2wk6,-5.4,47.781101379763854
1ur9,-10.6,0.0033001969779281387
1usi,-7.8,0.5740180632436322
1usk,-6.3,9.101902568663261
1uv6,-4.6,208.62500270683435
1uw6,-6.6,5.2370998915105424
3u8j,-7.0,2.5063156047025017
3u8k,-7.3,1.4420968673812509
3u8l,-8.3,0.22848446895825622
3u8n,-7.6,0.8297611725390291
3wtj,-6.8,3.6229580706211117
3wtl,-7.7,0.6901433917785629
3wtm,-7.8,0.5740180632436322
3wto,-6.0,15.818798969966572
3zdg,-5.7,27.492537847388252
3zdh,-6.4,7.57039268438389
4qac,-11.8,0.00036172170033716864
1uwf,-6.7,4.355891793719977
4att,-7.6,0.8297611725390291
4auj,-7.3,1.4420968673812509
4av4,-7.5,0.9976239889496118
4av5,-8.6,0.13146657839569292
4css,-8.9,0.07564392150535396
4cst,-8.7,0.1093456687565821
4x50,-8.5,0.1580626048714023
4x5p,-8.2,0.274707463881058
4x5q,-8.8,0.09094688111405103
4x5r,-7.5,0.9976239889496118
4xo8,-6.7,4.355891793719977
5fs5,-6.5,6.296578650829274
6g2s,-8.3,0.22848446895825622
6g2r,-9.0,0.06291587782468923
1uwt,-6.6,5.2370998915105424
1uwu,-6.8,3.6229580706211117
2ceq,-6.9,3.0133496888978124
2cer,-8.9,0.07564392150535396
1uz4,-6.5,6.296578650829274
1uz8,-7.9,0.4774322856020205
1v1j,-8.4,0.19003907581389948
1vso,-6.9,3.0133496888978124
2f34,-7.5,0.9976239889496118
2f35,-7.8,0.5740180632436322
2pbw,-8.9,0.07564392150535396
2wky,-8.7,0.1093456687565821
3gba,-9.8,0.014409538155705594
3gbb,-8.9,0.07564392150535396
3s2v,-8.1,0.33028148939851953
4dld,-8.0,0.39709828301766137
4e0x,-7.9,0.4774322856020205
4qf9,-8.2,0.274707463881058
4ymb,-8.7,0.1093456687565821
5neb,-8.4,0.19003907581389948
6fz4,-9.2,0.04352439175442664
6sbt,-9.0,0.06291587782468923
1vyf,-5.9,19.01898263149658
1vyg,-6.9,3.0133496888978124
1w96,-12.0,0.0002502344008522155
1w9u,-11.0,0.0015793731942713909
1w9v,-9.9,0.011984951653390958
2iuz,-8.5,0.1580626048714023
1wcq,-7.5,0.9976239889496118
1wdn,-6.6,5.2370998915105424
1wm1,-6.8,3.6229580706211117
1x38,-9.7,0.017324624734884792
1x39,-8.7,0.1093456687565821
6md6,-6.5,6.296578650829274
1x8d,-5.6,33.05434886731773
1x8r,-9.4,0.030109612121622685
1x8t,-9.8,0.014409538155705594
2pq9,-10.2,0.006895963621916808
1xap,-14.5,2.5003605711299675e-06
1xgi,-7.4,1.19944588426849
2pu2,-8.5,0.1580626048714023
2r9w,-10.1,0.008291034774616974
2r9x,-9.6,0.02082944081630656
3gqz,-8.1,0.33028148939851953
3gr2,-6.4,7.57039268438389
3gtc,-6.3,9.101902568663261
3gv9,-5.8,22.866571667288486
3gvb,-7.9,0.4774322856020205
4jxs,-8.1,0.33028148939851953
4kz3,-6.4,7.57039268438389
4kz4,-7.0,2.5063156047025017
4kz6,-6.0,15.818798969966572
4kz7,-6.2,10.943240836149698
6dpz,-7.6,0.8297611725390291
6dpy,-8.7,0.1093456687565821
6dpx,-8.9,0.07564392150535396
6dpt,-8.0,0.39709828301766137
1xjd,-13.3,2.2812240440322472e-05
1xk5,-8.8,0.09094688111405103
1xk9,-9.1,0.05232948799687809
1xkk,-11.6,0.0005228800998152405
3ug2,-7.8,0.5740180632436322
4rj8,-9.7,0.017324624734884792
5c8n,-8.7,0.1093456687565821
5cap,-8.7,0.1093456687565821
5caq,-9.3,0.03620086398907268
5cas,-9.5,0.025043290192969626
5cau,-9.5,0.025043290192969626
5hcy,-9.6,0.02082944081630656
1xt8,-4.9,120.03973573657015
1xws,-9.9,0.011984951653390958
2c3i,-9.4,0.030109612121622685
2xj1,-10.2,0.006895963621916808
2xj2,-9.8,0.014409538155705594
3bgq,-10.8,0.002283033649063271
3bgz,-10.7,0.0027448972201426568
3jy0,-8.4,0.19003907581389948
3jya,-8.3,0.22848446895825622
4k0y,-10.6,0.0033001969779281387
4k18,-10.4,0.004770538575984073
4n6z,-8.6,0.13146657839569292
5dwr,-11.0,0.0015793731942713909
5ipj,-10.5,0.0039678353029772165
5v82,-11.4,0.0007558396372900754
6no9,-9.7,0.017324624734884792
1yc1,-9.7,0.017324624734884792
1yc4,-8.2,0.274707463881058
1yet,-10.4,0.004770538575984073
2qg0,-8.4,0.19003907581389948
2qg2,-10.5,0.0039678353029772165
2uwd,-9.1,0.05232948799687809
2xab,-9.9,0.011984951653390958
2xdk,-6.4,7.57039268438389
2xdl,-6.5,6.296578650829274
2xdx,-7.3,1.4420968673812509
2xht,-8.1,0.33028148939851953
2xjg,-9.7,0.017324624734884792
2xjj,-11.0,0.0015793731942713909
2xjx,-10.2,0.006895963621916808
2yi0,-7.0,2.5063156047025017
2yi7,-8.3,0.22848446895825622
2yki,-14.8,1.43867042928862e-06
3b24,-5.6,33.05434886731773
3b25,-9.1,0.05232948799687809
3b26,-9.0,0.06291587782468923
3b27,-7.3,1.4420968673812509
3d0b,-11.4,0.0007558396372900754
3eko,-6.9,3.0133496888978124
3ekr,-8.5,0.1580626048714023
3hek,-10.0,0.00996833240468876
3k97,-8.7,0.1093456687565821
3k99,-9.4,0.030109612121622685
3qdd,-8.7,0.1093456687565821
3r4m,-7.3,1.4420968673812509
3r4n,-7.9,0.4774322856020205
3r4p,-9.5,0.025043290192969626
3rlp,-7.8,0.5740180632436322
3rlq,-8.0,0.39709828301766137
3rlr,-8.6,0.13146657839569292
3vha,-10.9,0.001898884448024712
3vhd,-11.3,0.0009087479372555044
3wha,-9.5,0.025043290192969626
4b7p,-9.9,0.011984951653390958
4bqg,-8.3,0.22848446895825622
4cwf,-9.3,0.03620086398907268
4cwn,-10.3,0.00573563078282912
4cwo,-10.6,0.0033001969779281387
4cwp,-11.6,0.0005228800998152405
4cwq,-10.8,0.002283033649063271
4cwr,-11.5,0.0006286600870029457
4cws,-10.2,0.006895963621916808
4cwt,-11.5,0.0006286600870029457
4egk,-11.0,0.0015793731942713909
4fcq,-7.9,0.4774322856020205
4nh7,-12.4,0.00011975451999797436
4nh8,-12.3,0.00014398116697790598
4o04,-12.0,0.0002502344008522155
4o05,-13.4,1.8973793318597035e-05
4o07,-13.7,1.0917239574995946e-05
4o09,-12.8,5.7310845395773126e-05
4o0b,-14.0,6.281617910375265e-06
4xip,-11.6,0.0005228800998152405
4xiq,-12.4,0.00011975451999797436
4xir,-12.1,0.00020812930739501562
4xit,-13.1,3.297581136914559e-05
5fnc,-9.3,0.03620086398907268
5fnd,-6.6,5.2370998915105424
5fnf,-7.5,0.9976239889496118
5j20,-10.2,0.006895963621916808
5j27,-9.6,0.02082944081630656
5j2x,-8.9,0.07564392150535396
5j64,-9.0,0.06291587782468923
5j6l,-10.3,0.00573563078282912
5j6m,-9.1,0.05232948799687809
5j6n,-9.8,0.014409538155705594
5j82,-9.6,0.02082944081630656
5j86,-10.5,0.0039678353029772165
5j8m,-8.2,0.274707463881058
5j8u,-8.9,0.07564392150535396
5j9x,-10.0,0.00996833240468876
5lny,-11.4,0.0007558396372900754
5nyh,-11.3,0.0009087479372555044
5odx,-11.1,0.0013136237380730529
6ei5,-12.5,9.960431187605146e-05
6el5,-8.4,0.19003907581389948
6eln,-8.8,0.09094688111405103
6elo,-9.5,0.025043290192969626
6elp,-9.9,0.011984951653390958
6ey8,-10.8,0.002283033649063271
6ey9,-10.7,0.0027448972201426568
6eya,-12.4,0.00011975451999797436
6eyb,-11.2,0.0010925899790423489
6f1n,-8.3,0.22848446895825622
6olx,-8.0,0.39709828301766137
6n8x,-8.3,0.22848446895825622
6fcj,-8.1,0.33028148939851953
6hhr,-8.5,0.1580626048714023
1ydk,-7.2,1.73383676761635
4hj2,-8.6,0.13146657839569292
5ja0,-7.5,0.9976239889496118
1zhy,-10.8,0.002283033649063271
2a14,-10.3,0.00573563078282912
2a4m,-6.5,6.296578650829274
2a5b,-7.9,0.4774322856020205
2a5c,-7.3,1.4420968673812509
2a8g,-7.9,0.4774322856020205
2jgs,-7.5,0.9976239889496118
5chk,-10.7,0.0027448972201426568
2a5s,-6.5,6.296578650829274
2aj8,-9.1,0.05232948799687809
2b4l,-5.1,83.0419389339917
2bes,-7.6,0.8297611725390291
2bet,-6.9,3.0133496888978124
2bfq,-10.4,0.004770538575984073
2bfr,-8.5,0.1580626048714023
2bo4,-6.7,4.355891793719977
2bqv,-11.3,0.0009087479372555044
2bt9,-6.1,13.15708656454693
4csd,-6.1,13.15708656454693
2bvd,-7.8,0.5740180632436322
2byr,-9.6,0.02082944081630656
2bys,-11.2,0.0010925899790423489
2pgz,-8.4,0.19003907581389948
2wn9,-8.5,0.1580626048714023
2wnc,-8.7,0.1093456687565821
2wnj,-8.3,0.22848446895825622
2x00,-13.6,1.3125825181478651e-05
2xys,-11.2,0.0010925899790423489
2xyt,-10.2,0.006895963621916808
2ymd,-7.4,1.19944588426849
2yme,-9.0,0.06291587782468923
3c79,-7.9,0.4774322856020205
3c84,-7.2,1.73383676761635
3sio,-10.0,0.00996833240468876
4dbm,-9.6,0.02082944081630656
4xk9,-16.5,6.276638900373289e-08
5oaj,-5.8,22.866571667288486
5o87,-7.1,2.0845963989904144
2c1p,-8.8,0.09094688111405103
2c80,-6.7,4.355891793719977
2ca8,-6.9,3.0133496888978124
2c92,-9.6,0.02082944081630656
2c94,-9.5,0.025043290192969626
2c97,-7.8,0.5740180632436322
2cbj,-8.7,0.1093456687565821
2j62,-10.8,0.002283033649063271
2wb5,-9.6,0.02082944081630656
2x0y,-7.8,0.5740180632436322
2xpk,-9.7,0.017324624734884792
2ce9,-9.3,0.03620086398907268
2cej,-12.2,0.0001731089268669813
4a4q,-11.4,0.0007558396372900754
2cen,-12.4,0.00011975451999797436
3b50,-8.3,0.22848446895825622
2d0k,-8.0,0.39709828301766137
2d3u,-8.6,0.13146657839569292
2d3z,-8.4,0.19003907581389948
2e2p,-7.9,0.4774322856020205
2e2r,-9.9,0.011984951653390958
2p7a,-6.2,10.943240836149698
2p7g,-9.8,0.014409538155705594
2p7z,-10.3,0.00573563078282912
6i67,-7.7,0.6901433917785629
6i66,-7.3,1.4420968673812509
6i65,-6.9,3.0133496888978124
6i64,-9.3,0.03620086398907268
6i63,-9.5,0.025043290192969626
6i62,-9.2,0.04352439175442664
6i61,-10.4,0.004770538575984073
2epn,-6.3,9.101902568663261
2euk,-8.1,0.33028148939851953
2evl,-9.1,0.05232948799687809
2ewa,-11.0,0.0015793731942713909
2ews,-9.8,0.014409538155705594
2f1g,-7.5,0.9976239889496118
2hhn,-9.1,0.05232948799687809
3n3g,-8.1,0.33028148939851953
2f2h,-9.5,0.025043290192969626
2fle,-11.5,0.0006286600870029457
2fpz,-5.7,27.492537847388252
2za5,-11.3,0.0009087479372555044
2fqw,-8.9,0.07564392150535396
2fqx,-9.3,0.03620086398907268
2fqy,-8.3,0.22848446895825622
2fw6,-6.8,3.6229580706211117
2fxv,-10.0,0.00996833240468876
2gh9,-9.2,0.04352439175442664
2gl0,-8.1,0.33028148939851953
2glp,-8.7,0.1093456687565821
2gv6,-8.9,0.07564392150535396
2gv7,-9.8,0.014409538155705594
4jyt,-12.3,0.00014398116697790598
4jz1,-11.4,0.0007558396372900754
4jzi,-10.3,0.00573563078282912
4o97,-10.9,0.001898884448024712
4o9v,-11.0,0.0015793731942713909
2gvj,-11.0,0.0015793731942713909
4n9c,-6.3,9.101902568663261
5upe,-14.0,6.281617910375265e-06
5upf,-14.6,2.0796433749108175e-06
2gz2,-7.7,0.6901433917785629
2h21,-7.9,0.4774322856020205
2h6b,-7.0,2.5063156047025017
2hmu,-7.9,0.4774322856020205
2hmv,-7.9,0.4774322856020205
2hnx,-6.0,15.818798969966572
5d45,-10.2,0.006895963621916808
5d47,-9.6,0.02082944081630656
5d48,-10.5,0.0039678353029772165
5edb,-9.2,0.04352439175442664
5edc,-9.7,0.017324624734884792
5hz6,-10.6,0.0033001969779281387
5hz8,-11.2,0.0010925899790423489
5y12,-7.7,0.6901433917785629
5y13,-7.5,0.9976239889496118
2hxm,-7.9,0.4774322856020205
2hzl,-4.6,208.62500270683435
2i0a,-9.4,0.030109612121622685
2psu,-9.2,0.04352439175442664
2i2c,-9.8,0.014409538155705594
4dy6,-9.3,0.03620086398907268
5dhu,-9.5,0.025043290192969626
2i4j,-9.4,0.030109612121622685
2i4z,-9.5,0.025043290192969626
2p4y,-11.5,0.0006286600870029457
2yfe,-7.9,0.4774322856020205
4a4v,-7.1,2.0845963989904144
4a4w,-9.3,0.03620086398907268
4r06,-11.0,0.0015793731942713909
5f9b,-7.8,0.5740180632436322
5lsg,-7.2,1.73383676761635
6md0,-6.2,10.943240836149698
6dgr,-8.4,0.19003907581389948
6dgq,-7.1,2.0845963989904144
6dgl,-9.9,0.011984951653390958
2i6b,-8.4,0.19003907581389948
2i80,-8.4,0.19003907581389948
2ihj,-10.4,0.004770538575984073
2iko,-9.1,0.05232948799687809
3d91,-10.7,0.0027448972201426568
3own,-13.9,7.5524053477100295e-06
4s1g,-11.3,0.0009087479372555044
2j47,-8.7,0.1093456687565821
2j4g,-8.0,0.39709828301766137
2jiw,-8.6,0.13146657839569292
2vvn,-7.6,0.8297611725390291
2vvs,-9.4,0.030109612121622685
2xm1,-8.6,0.13146657839569292
2xm2,-8.0,0.39709828301766137
2jf4,-11.0,0.0015793731942713909
2jg0,-10.7,0.0027448972201426568
2jjb,-10.0,0.00996833240468876
2jfz,-10.4,0.004770538575984073
2nsj,-8.3,0.22848446895825622
2nsl,-7.8,0.5740180632436322
2o0u,-11.7,0.00043489892938203305
2oax,-13.1,3.297581136914559e-05
5hcv,-14.5,2.5003605711299675e-06
2oiq,-12.8,5.7310845395773126e-05
4o2p,-9.4,0.030109612121622685
4ybk,-11.5,0.0006286600870029457
2ot1,-8.5,0.1580626048714023
2oxn,-6.6,5.2370998915105424
3gs6,-6.4,7.57039268438389
3gsm,-5.7,27.492537847388252
2oym,-8.2,0.274707463881058
2p3a,-10.9,0.001898884448024712
2p3c,-11.0,0.0015793731942713909
2p3i,-4.6,208.62500270683435
2p4s,-8.9,0.07564392150535396
2pqb,-10.3,0.00573563078282912
2pqc,-9.9,0.011984951653390958
2pql,-7.5,0.9976239889496118
2psv,-8.7,0.1093456687565821
2pvu,-6.6,5.2370998915105424
2q2a,-7.7,0.6901433917785629
2py4,-11.0,0.0015793731942713909
5ect,-9.1,0.05232948799687809
5edd,-8.6,0.13146657839569292
2pyy,-5.7,27.492537847388252
2q54,-10.9,0.001898884448024712
2q5k,-11.2,0.0010925899790423489
2q55,-10.9,0.001898884448024712
2q6f,-8.6,0.13146657839569292
2q8h,-4.1,524.1254276230624
2q8z,-9.6,0.02082944081630656
2qbu,-9.4,0.030109612121622685
2qbw,-11.3,0.0009087479372555044
2qpq,-6.4,7.57039268438389
2qrk,-6.9,3.0133496888978124
2qrl,-5.7,27.492537847388252
2qtg,-7.9,0.4774322856020205
2qtt,-8.6,0.13146657839569292
3lgs,-7.7,0.6901433917785629
2qu6,-11.6,0.0005228800998152405
3vhk,-9.5,0.025043290192969626
4ag8,-12.2,0.0001731089268669813
4agc,-12.3,0.00014398116697790598
4asd,-12.3,0.00014398116697790598
4ase,-12.6,8.284463036943888e-05
2r0h,-7.4,1.19944588426849
2r58,-4.2,435.9347150823154
2r5a,-3.8,910.9122748865717
2r5p,-12.0,0.0002502344008522155
2r75,-10.0,0.00996833240468876
2rcb,-4.5,250.83037659878684
2rd6,-8.9,0.07564392150535396
3gjw,-9.5,0.025043290192969626
3l3l,-9.2,0.04352439175442664
3l3m,-10.4,0.004770538575984073
4und,-11.9,0.00030085746286093027
4zzz,-8.4,0.19003907581389948
5xsr,-10.5,0.0039678353029772165
6bhv,-11.0,0.0015793731942713909
2reg,-4.7,173.5212151917531
2rin,-3.5,1583.1347399076622
2rkf,-10.1,0.008291034774616974
4m8x,-8.4,0.19003907581389948
4m8y,-8.6,0.13146657839569292
2rkg,-10.1,0.008291034774616974
2std,-9.7,0.017324624734884792
4std,-10.2,0.006895963621916808
2uxi,-7.4,1.19944588426849
2uy3,-6.3,9.101902568663261
2uy4,-5.7,27.492537847388252
2uy5,-7.8,0.5740180632436322
2uyn,-4.9,120.03973573657015
2uyq,-6.9,3.0133496888978124
2v2q,-9.8,0.014409538155705594
2v2v,-9.8,0.014409538155705594
2v3d,-6.8,3.6229580706211117
2v3u,-5.2,69.06908553024337
5cc2,-8.4,0.19003907581389948
2v58,-9.0,0.06291587782468923
2v59,-8.4,0.19003907581389948
3pyy,-9.1,0.05232948799687809
4wa9,-11.4,0.0007558396372900754
5hu9,-14.8,1.43867042928862e-06
2v95,-11.3,0.0009087479372555044
2vb8,-7.4,1.19944588426849
2vba,-7.5,0.9976239889496118
2vfk,-6.8,3.6229580706211117
2vhj,-7.7,0.6901433917785629
2vjx,-7.2,1.73383676761635
2vl4,-7.2,1.73383676761635
2vmf,-6.7,4.355891793719977
2vo5,-7.7,0.6901433917785629
2vot,-9.6,0.02082944081630656
2vqt,-7.5,0.9976239889496118
2vk2,-7.5,0.9976239889496118
2vo4,-4.7,173.5212151917531
2vt3,-8.1,0.33028148939851953
2vw1,-7.4,1.19944588426849
2vw2,-6.3,9.101902568663261
2vxn,-5.7,27.492537847388252
2vyt,-4.1,524.1254276230624
2w8j,-8.2,0.274707463881058
2w8w,-7.8,0.5740180632436322
2w9h,-7.7,0.6901433917785629
2we3,-7.8,0.5740180632436322
2wjg,-7.2,1.73383676761635
2wly,-7.4,1.19944588426849
2wlz,-8.0,0.39709828301766137
2wm0,-10.1,0.008291034774616974
2wr8,-11.0,0.0015793731942713909
2wtv,-11.8,0.00036172170033716864
3myg,-8.1,0.33028148939851953
3uo4,-10.8,0.002283033649063271
3uod,-10.4,0.004770538575984073
3up2,-9.9,0.011984951653390958
6c2r,-9.8,0.014409538155705594
2wuf,-8.6,0.13146657839569292
2wvt,-6.3,9.101902568663261
2xib,-7.0,2.5063156047025017
2xii,-10.2,0.006895963621916808
4j28,-7.6,0.8297611725390291
4jfs,-7.1,2.0845963989904144
4pcs,-7.4,1.19944588426849
4pee,-8.4,0.19003907581389948
6hzy,-8.2,0.274707463881058
2wzm,-9.3,0.03620086398907268
2x2r,-9.2,0.04352439175442664
5zo8,-10.1,0.008291034774616974
2x4z,-9.6,0.02082944081630656
4app,-11.8,0.00036172170033716864
4o0x,-11.8,0.00036172170033716864
4o0y,-10.0,0.00996833240468876
5xva,-9.6,0.02082944081630656
5xvg,-10.0,0.00996833240468876
2x6x,-7.6,0.8297611725390291
2xb7,-9.9,0.011984951653390958
2yfx,-8.9,0.07564392150535396
4cd0,-8.7,0.1093456687565821
4clj,-10.6,0.0033001969779281387
4cmo,-8.2,0.274707463881058
5aa9,-10.4,0.004770538575984073
5fto,-12.4,0.00011975451999797436
5kz0,-8.9,0.07564392150535396
2xb8,-10.8,0.002283033649063271
3n76,-11.1,0.0013136237380730529
3n7a,-7.3,1.4420968673812509
3n86,-11.6,0.0005228800998152405
3n8k,-7.8,0.5740180632436322
4b6o,-9.6,0.02082944081630656
4b6p,-11.3,0.0009087479372555044
4ciw,-8.1,0.33028148939851953
4kiu,-9.9,0.011984951653390958
2xd9,-10.7,0.0027448972201426568
2xda,-10.7,0.0027448972201426568
4b6r,-9.5,0.025043290192969626
4b6s,-11.6,0.0005228800998152405
2xde,-8.3,0.22848446895825622
3zso,-8.3,0.22848446895825622
3zsq,-7.7,0.6901433917785629
3zsx,-7.5,0.9976239889496118
3zsy,-8.3,0.22848446895825622
3zt2,-9.7,0.017324624734884792
3zt3,-9.4,0.030109612121622685
4ahr,-6.7,4.355891793719977
4ahs,-7.0,2.5063156047025017
4ahu,-7.3,1.4420968673812509
4ceb,-7.9,0.4774322856020205
4cgi,-7.8,0.5740180632436322
4cig,-8.3,0.22848446895825622
4cj4,-8.1,0.33028148939851953
4cjp,-7.6,0.8297611725390291
4cjq,-8.0,0.39709828301766137
4cjr,-7.7,0.6901433917785629
4ck3,-6.9,3.0133496888978124
4qnb,-10.9,0.001898884448024712
2xg9,-6.7,4.355891793719977
2xn3,-8.6,0.13146657839569292
2xp7,-6.9,3.0133496888978124
3ikd,-7.1,2.0845963989904144
3ikg,-7.1,2.0845963989904144
2xxr,-6.0,15.818798969966572
2xxt,-7.6,0.8297611725390291
2xxx,-6.1,13.15708656454693
2y8c,-8.2,0.274707463881058
3t60,-8.9,0.07564392150535396
3t64,-8.6,0.13146657839569292
3t70,-9.1,0.05232948799687809
2ya6,-7.1,2.0845963989904144
2ya7,-8.2,0.274707463881058
2ya8,-7.0,2.5063156047025017
2yb0,-8.9,0.07564392150535396
2ydw,-9.4,0.030109612121622685
2yek,-8.7,0.1093456687565821
4mr6,-7.1,2.0845963989904144
