PDBCode,vina_deltaG(kcal/mol),vina_kd(uM)
2nta,-9.0,0.06291587782468923
2qbp,-9.0,0.06291587782468923
2qbq,-8.2,0.274707463881058
2qbr,-8.2,0.274707463881058
2qbs,-8.5,0.1580626048714023
2zmm,-7.8,0.5740180632436322
2zn7,-7.9,0.4774322856020205
3eax,-7.6,0.8297611725390291
3eb1,-7.4,1.19944588426849
4i8n,-10.0,0.00996833240468876
5k9w,-7.4,1.19944588426849
5ka1,-5.8,22.866571667288486
5ka7,-6.0,15.818798969966572
5ka9,-6.8,3.6229580706211117
5kab,-6.1,13.15708656454693
5kad,-5.9,19.01898263149658
5t19,-10.0,0.00996833240468876
1bzy,-10.1,0.008291034774616974
1c3x,-6.5,6.296578650829274
1c5x,-6.8,3.6229580706211117
1c5y,-6.8,3.6229580706211117
1ejn,-8.3,0.22848446895825622
1f5k,-5.8,22.866571667288486
1f5l,-8.1,0.33028148939851953
1gi7,-8.8,0.09094688111405103
1gjc,-9.1,0.05232948799687809
1o5a,-9.5,0.025043290192969626
1o5c,-9.7,0.017324624734884792
1owe,-8.4,0.19003907581389948
1owh,-8.6,0.13146657839569292
1sqa,-9.8,0.014409538155705594
1sqo,-8.7,0.1093456687565821
1sqt,-8.3,0.22848446895825622
1w0z,-7.7,0.6901433917785629
1w11,-8.3,0.22848446895825622
1w13,-8.0,0.39709828301766137
2r2w,-7.9,0.4774322856020205
2vnt,-9.4,0.030109612121622685
3kgp,-5.8,22.866571667288486
3mhw,-5.5,39.74132854185163
4h42,-6.6,5.2370998915105424
5za7,-9.1,0.05232948799687809
5za8,-9.6,0.02082944081630656
5za9,-10.2,0.006895963621916808
5zae,-10.0,0.00996833240468876
5zaf,-9.5,0.025043290192969626
5zag,-9.9,0.011984951653390958
5zaj,-9.2,0.04352439175442664
5zc5,-10.2,0.006895963621916808
6nmb,-5.9,19.01898263149658
1c70,-11.8,0.00036172170033716864
1cet,-6.3,9.101902568663261
1d2e,-9.1,0.05232948799687809
1d7i,-2.9,4781.900424233914
1d7j,-3.6,1316.7523562220613
1j4r,-8.2,0.274707463881058
1df8,-8.1,0.33028148939851953
1swg,-7.0,2.5063156047025017
1swr,-8.0,0.39709828301766137
2izl,-8.0,0.39709828301766137
3rdo,-7.1,2.0845963989904144
3rdq,-7.0,2.5063156047025017
3wzn,-7.2,1.73383676761635
3x00,-6.8,3.6229580706211117
4y59,-11.1,0.0013136237380730529
4y5d,-11.1,0.0013136237380730529
5b5f,-10.3,0.00573563078282912
5b5g,-8.7,0.1093456687565821
5n99,-10.3,0.00573563078282912
1dgm,-7.2,1.73383676761635
1dqn,-9.0,0.06291587782468923
1duv,-8.8,0.09094688111405103
1dy4,-9.0,0.06291587782468923
1dzk,-6.0,15.818798969966572
1e2k,-8.9,0.07564392150535396
1e2l,-9.2,0.04352439175442664
1e3g,-11.7,0.00043489892938203305
1xow,-11.9,0.00030085746286093027
1z95,-10.3,0.00573563078282912
2ax9,-8.8,0.09094688111405103
3b5r,-11.0,0.0015793731942713909
3b65,-9.9,0.011984951653390958
3b66,-10.6,0.0033001969779281387
3b67,-11.1,0.0013136237380730529
3b68,-11.6,0.0005228800998152405
5cj6,-8.7,0.1093456687565821
1e3v,-8.4,0.19003907581389948
1ogx,-8.8,0.09094688111405103
5g2g,-9.5,0.025043290192969626
1e5j,-7.3,1.4420968673812509
1h5v,-7.1,2.0845963989904144
1ocq,-7.6,0.8297611725390291
1w3k,-7.6,0.8297611725390291
1w3l,-8.2,0.274707463881058
8a3h,-7.3,1.4420968673812509
1e66,-12.4,0.00011975451999797436
1gpk,-10.4,0.004770538575984073
1gpn,-11.2,0.0010925899790423489
1h22,-10.7,0.0027448972201426568
1h23,-11.1,0.0013136237380730529
3zv7,-7.8,0.5740180632436322
5bwc,-8.5,0.1580626048714023
5nap,-11.3,0.0009087479372555044
5nau,-12.1,0.00020812930739501562
6euc,-8.3,0.22848446895825622
1e6q,-6.8,3.6229580706211117
1e6s,-6.4,7.57039268438389
1ec9,-7.0,2.5063156047025017
1ecq,-6.6,5.2370998915105424
1efy,-9.1,0.05232948799687809
6i8t,-10.4,0.004770538575984073
6i8m,-10.7,0.0027448972201426568
1egh,-6.1,13.15708656454693
1ik4,-6.6,5.2370998915105424
1s89,-6.3,9.101902568663261
1enu,-8.2,0.274707463881058
1f3e,-7.9,0.4774322856020205
1k4g,-8.8,0.09094688111405103
1k4h,-8.0,0.39709828301766137
1q65,-8.4,0.19003907581389948
1r5y,-7.6,0.8297611725390291
1s38,-8.3,0.22848446895825622
1s39,-8.0,0.39709828301766137
2qzr,-10.1,0.008291034774616974
2z1w,-7.2,1.73383676761635
3gc4,-9.0,0.06291587782468923
3gc5,-9.6,0.02082944081630656
3ge7,-9.9,0.011984951653390958
3rr4,-9.0,0.06291587782468923
4kwo,-10.1,0.008291034774616974
4lbu,-11.0,0.0015793731942713909
4leq,-10.2,0.006895963621916808
4pum,-9.9,0.011984951653390958
4q4o,-9.5,0.025043290192969626
4q4p,-8.8,0.09094688111405103
4q4q,-8.5,0.1580626048714023
4q4r,-8.9,0.07564392150535396
4q4s,-9.1,0.05232948799687809
5jxq,-9.3,0.03620086398907268
1ew8,-5.3,57.44734091259698
1ew9,-4.0,630.1573478248598
1ex8,-10.8,0.002283033649063271
4f7v,-11.6,0.0005228800998152405
1ez9,-6.7,4.355891793719977
1ezq,-11.1,0.0013136237380730529
1f0r,-10.3,0.00573563078282912
1f0s,-9.5,0.025043290192969626
1fjs,-10.0,0.00996833240468876
1g2l,-9.7,0.017324624734884792
1ksn,-10.9,0.001898884448024712
1lpg,-10.2,0.006895963621916808
1lpk,-10.8,0.002283033649063271
1lpz,-10.9,0.001898884448024712
1mq5,-10.3,0.00573563078282912
1mq6,-10.2,0.006895963621916808
1nfu,-10.8,0.002283033649063271
1nfw,-9.6,0.02082944081630656
1nfx,-9.8,0.014409538155705594
1nfy,-10.5,0.0039678353029772165
1xka,-9.2,0.04352439175442664
1z6e,-11.2,0.0010925899790423489
2boh,-9.5,0.025043290192969626
2bok,-9.3,0.03620086398907268
2bq7,-8.0,0.39709828301766137
2j2u,-9.4,0.030109612121622685
2j34,-9.0,0.06291587782468923
2j4i,-8.7,0.1093456687565821
2j94,-8.5,0.1580626048714023
2j95,-8.6,0.13146657839569292
2jkh,-9.0,0.06291587782468923
2p16,-10.8,0.002283033649063271
2p95,-10.2,0.006895963621916808
2ra0,-11.6,0.0005228800998152405
2uwl,-7.8,0.5740180632436322
2uwo,-8.5,0.1580626048714023
2uwp,-7.9,0.4774322856020205
2vh0,-9.1,0.05232948799687809
2vh6,-11.0,0.0015793731942713909
2vvc,-10.6,0.0033001969779281387
2vvu,-10.8,0.002283033649063271
2vvv,-11.7,0.00043489892938203305
2vwl,-10.8,0.002283033649063271
2vwm,-10.3,0.00573563078282912
2vwn,-10.6,0.0033001969779281387
2vwo,-11.1,0.0013136237380730529
2w26,-9.6,0.02082944081630656
2wyg,-8.7,0.1093456687565821
2wyj,-9.0,0.06291587782468923
2xbv,-11.8,0.00036172170033716864
2xbw,-12.4,0.00011975451999797436
2xbx,-12.4,0.00011975451999797436
2xc0,-12.1,0.00020812930739501562
2xc4,-12.3,0.00014398116697790598
2y5f,-9.7,0.017324624734884792
2y5g,-9.2,0.04352439175442664
2y5h,-8.6,0.13146657839569292
2y7x,-11.1,0.0013136237380730529
2y7z,-11.0,0.0015793731942713909
2y80,-11.1,0.0013136237380730529
2y81,-10.9,0.001898884448024712
2y82,-10.8,0.002283033649063271
3cs7,-10.4,0.004770538575984073
3ffg,-13.4,1.8973793318597035e-05
3liw,-10.5,0.0039678353029772165
3m36,-12.3,0.00014398116697790598
3m37,-12.0,0.0002502344008522155
4a7i,-8.7,0.1093456687565821
4y79,-8.2,0.274707463881058
5k0h,-9.5,0.025043290192969626
1f4e,-7.5,0.9976239889496118
1f4f,-8.6,0.13146657839569292
1f4g,-9.2,0.04352439175442664
1f57,-3.6,1316.7523562220613
1hdq,-7.3,1.4420968673812509
1hee,-7.9,0.4774322856020205
1iy7,-8.1,0.33028148939851953
2rfh,-6.4,7.57039268438389
3fvl,-7.0,2.5063156047025017
3fx6,-7.0,2.5063156047025017
3kgq,-6.1,13.15708656454693
1f73,-7.4,1.19944588426849
1f74,-7.5,0.9976239889496118
1f8b,-7.0,2.5063156047025017
1f8c,-6.9,3.0133496888978124
1f8d,-6.9,3.0133496888978124
1f8e,-6.7,4.355891793719977
2qwb,-7.1,2.0845963989904144
2qwc,-6.7,4.355891793719977
2qwd,-6.6,5.2370998915105424
2qwe,-7.7,0.6901433917785629
2qwf,-7.9,0.4774322856020205
1fao,-5.9,19.01898263149658
1fch,-8.5,0.1580626048714023
1fcx,-15.3,5.726541899822418e-07
1fcy,-15.7,2.740547559112525e-07
1fcz,-14.6,2.0796433749108175e-06
1fd0,-15.7,2.740547559112525e-07
1fh7,-7.2,1.73383676761635
1fh8,-7.0,2.5063156047025017
1fh9,-7.2,1.73383676761635
1fhd,-7.8,0.5740180632436322
1j01,-7.6,0.8297611725390291
1fkn,-9.5,0.025043290192969626
1m4h,-9.2,0.04352439175442664
2fdp,-11.0,0.0015793731942713909
2g94,-9.5,0.025043290192969626
2p4j,-10.9,0.001898884448024712
2qmg,-12.4,0.00011975451999797436
2vkm,-12.1,0.00020812930739501562
3bra,-5.0,99.84153646999208
3buf,-4.9,120.03973573657015
3bug,-5.2,69.06908553024337
3buh,-6.2,10.943240836149698
3ckp,-9.6,0.02082944081630656
3i25,-12.2,0.0001731089268669813
3kmx,-6.6,5.2370998915105424
3kmy,-7.0,2.5063156047025017
3l59,-7.1,2.0845963989904144
3lpi,-11.9,0.00030085746286093027
3lpk,-12.8,5.7310845395773126e-05
3rsx,-7.8,0.5740180632436322
3ru1,-8.0,0.39709828301766137
3udh,-7.6,0.8297611725390291
4dju,-9.0,0.06291587782468923
4djv,-10.3,0.00573563078282912
4djw,-9.7,0.017324624734884792
4djx,-9.0,0.06291587782468923
4djy,-9.7,0.017324624734884792
4fm7,-9.5,0.025043290192969626
4fm8,-9.7,0.017324624734884792
4fs4,-9.5,0.025043290192969626
4fsl,-10.1,0.008291034774616974
4gid,-8.9,0.07564392150535396
4h3f,-11.6,0.0005228800998152405
4h3g,-10.6,0.0033001969779281387
4h3j,-11.0,0.0015793731942713909
4ha5,-7.8,0.5740180632436322
5dqc,-11.7,0.00043489892938203305
5htz,-9.4,0.030109612121622685
5i3v,-9.1,0.05232948799687809
5i3w,-13.4,1.8973793318597035e-05
5i3x,-10.7,0.0027448972201426568
5i3y,-11.0,0.0015793731942713909
5ie1,-8.7,0.1093456687565821
5v0n,-9.9,0.011984951653390958
6ej2,-12.0,0.0002502344008522155
6ej3,-11.7,0.00043489892938203305
6nv9,-11.8,0.00036172170033716864
6nv7,-12.1,0.00020812930739501562
6nw3,-11.7,0.00043489892938203305
1fq5,-14.5,2.5003605711299675e-06
1ft7,-5.9,19.01898263149658
1txr,-7.9,0.4774322856020205
3b3c,-6.4,7.57039268438389
3b3s,-5.6,33.05434886731773
3b3w,-5.3,57.44734091259698
3b7i,-5.9,19.01898263149658
3vh9,-6.7,4.355891793719977
1ftm,-7.7,0.6901433917785629
1my4,-8.5,0.1580626048714023
1p1n,-7.9,0.4774322856020205
1p1o,-7.8,0.5740180632436322
1p1q,-7.5,0.9976239889496118
1syh,-9.0,0.06291587782468923
1syi,-6.5,6.296578650829274
1wvj,-9.5,0.025043290192969626
1xhy,-7.8,0.5740180632436322
2al5,-8.7,0.1093456687565821
2p2a,-7.9,0.4774322856020205
3bft,-6.9,3.0133496888978124
3bfu,-6.9,3.0133496888978124
3pd8,-7.3,1.4420968673812509
3pd9,-8.0,0.39709828301766137
3rtf,-8.8,0.09094688111405103
3tza,-8.8,0.09094688111405103
4g8m,-7.7,0.6901433917785629
4igt,-7.8,0.5740180632436322
4isu,-7.3,1.4420968673812509
4n07,-8.3,0.22848446895825622
4o3c,-6.3,9.101902568663261
4x48,-8.4,0.19003907581389948
5cbr,-8.9,0.07564392150535396
5cbs,-7.8,0.5740180632436322
5fhm,-10.7,0.0027448972201426568
5fhn,-10.1,0.008291034774616974
5fho,-11.1,0.0013136237380730529
5nih,-8.0,0.39709828301766137
6q60,-7.4,1.19944588426849
6q54,-7.2,1.73383676761635
1fv0,-8.4,0.19003907581389948
1jq8,-8.0,0.39709828301766137
1kpm,-9.9,0.011984951653390958
1q7a,-7.4,1.19944588426849
1sv3,-5.8,22.866571667288486
2arm,-7.2,1.73383676761635
3h1x,-7.3,1.4420968673812509
4qem,-6.4,7.57039268438389
4qer,-6.9,3.0133496888978124
4qf7,-7.0,2.5063156047025017
4qf8,-4.5,250.83037659878684
4qgd,-6.1,13.15708656454693
1fzq,-8.7,0.1093456687565821
1g2o,-9.3,0.03620086398907268
1n3i,-8.9,0.07564392150535396
1g74,-5.9,19.01898263149658
2ans,-8.5,0.1580626048714023
2qm9,-9.4,0.030109612121622685
3hk1,-7.5,0.9976239889496118
1g7v,-6.4,7.57039268438389
1phw,-6.1,13.15708656454693
1g85,-6.0,15.818798969966572
1g98,-7.2,1.73383676761635
1koj,-7.1,2.0845963989904144
1gvw,-8.2,0.274707463881058
1gvx,-9.0,0.06291587782468923
2v00,-8.0,0.39709828301766137
3prs,-9.9,0.011984951653390958
3pww,-11.2,0.0010925899790423489
3uri,-8.3,0.22848446895825622
3wz6,-9.2,0.04352439175442664
3wz7,-10.0,0.00996833240468876
3wz8,-9.7,0.017324624734884792
4y3j,-5.2,69.06908553024337
4y3y,-4.5,250.83037659878684
4y4j,-6.0,15.818798969966572
5hct,-8.9,0.07564392150535396
1gwv,-8.3,0.22848446895825622
1o7o,-10.3,0.00573563078282912
1gx8,-7.9,0.4774322856020205
2gj5,-9.0,0.06291587782468923
3nq3,-6.1,13.15708656454693
3nq9,-4.8,144.32408259298433
3ueu,-6.5,6.296578650829274
3uev,-6.5,6.296578650829274
3uew,-6.5,6.296578650829274
3uex,-7.0,2.5063156047025017
4gny,-6.2,10.943240836149698
6ge7,-6.7,4.355891793719977
6gf9,-6.5,6.296578650829274
6gfs,-6.7,4.355891793719977
6ghh,-6.6,5.2370998915105424
6qi7,-6.6,5.2370998915105424
1gyx,-5.9,19.01898263149658
1gyy,-6.4,7.57039268438389
1h0a,-6.2,10.943240836149698
1h46,-8.4,0.19003907581389948
1h4w,-6.0,15.818798969966572
5tp0,-7.0,2.5063156047025017
1h6h,-6.6,5.2370998915105424
1hi3,-7.2,1.73383676761635
1hi4,-7.1,2.0845963989904144
1hi5,-7.5,0.9976239889496118
5e13,-8.5,0.1580626048714023
1hk4,-8.0,0.39709828301766137
6ezq,-8.3,0.22848446895825622
1hlk,-8.4,0.19003907581389948
1hn4,-7.6,0.8297611725390291
3qlm,-5.6,33.05434886731773
1hp5,-6.6,5.2370998915105424
1jak,-7.6,0.8297611725390291
5fcz,-6.4,7.57039268438389
6s5k,-12.5,9.960431187605146e-05
6s4t,-14.9,1.1965959875931275e-06
6s4n,-12.9,4.766757295488581e-05
4rak,-12.6,8.284463036943888e-05
5jy3,-12.9,4.766757295488581e-05
1hxw,-10.2,0.006895963621916808
2wkz,-12.3,0.00014398116697790598
2wl0,-11.7,0.00043489892938203305
2xye,-10.2,0.006895963621916808
2xyf,-9.9,0.011984951653390958
4ej8,-5.6,33.05434886731773
4ejl,-6.2,10.943240836149698
1hyo,-5.7,27.492537847388252
2hzy,-7.0,2.5063156047025017
1i1e,-7.1,2.0845963989904144
1i2s,-6.2,10.943240836149698
3b3x,-6.0,15.818798969966572
1i37,-10.6,0.0033001969779281387
2ihq,-9.0,0.06291587782468923
3g0w,-10.4,0.004770538575984073
1i5r,-13.6,1.3125825181478651e-05
3hb4,-13.3,2.2812240440322472e-05
6mnc,-9.2,0.04352439175442664
1ie9,-12.6,8.284463036943888e-05
1s19,-12.7,6.890497661978354e-05
1ii5,-5.5,39.74132854185163
1iih,-5.7,27.492537847388252
1kv5,-5.1,83.0419389339917
2j27,-5.5,39.74132854185163
2v2c,-5.3,57.44734091259698
2v2h,-5.5,39.74132854185163
1ikt,-7.6,0.8297611725390291
1izh,-10.2,0.006895963621916808
1j14,-5.8,22.866571667288486
1j16,-5.9,19.01898263149658
1j17,-10.3,0.00573563078282912
1ql9,-10.1,0.008291034774616974
1j36,-8.7,0.1093456687565821
1j37,-5.6,33.05434886731773
2x8z,-5.7,27.492537847388252
2x91,-8.0,0.39709828301766137
2x95,-7.9,0.4774322856020205
2x96,-10.0,0.00996833240468876
2x97,-9.0,0.06291587782468923
2xhm,-9.5,0.025043290192969626
4ca7,-11.1,0.0013136237380730529
4ca8,-11.1,0.0013136237380730529
1jcx,-7.8,0.5740180632436322
3e12,-7.3,1.4420968673812509
1jgl,-12.1,0.00020812930739501562
1jlr,-8.5,0.1580626048714023
1upf,-5.5,39.74132854185163
6s57,-9.8,0.014409538155705594
6s56,-8.6,0.13146657839569292
4qsu,-5.4,47.781101379763854
4qsv,-6.7,4.355891793719977
4tt2,-6.6,5.2370998915105424
4tte,-6.1,13.15708656454693
4tu4,-8.0,0.39709828301766137
4tz2,-7.9,0.4774322856020205
5a5q,-7.2,1.73383676761635
5a81,-7.8,0.5740180632436322
1jqy,-6.6,5.2370998915105424
1pzi,-6.7,4.355891793719977
1jyq,-8.2,0.274707463881058
3ov1,-7.0,2.5063156047025017
3ove,-7.4,1.19944588426849
3s8l,-7.3,1.4420968673812509
3s8n,-7.4,1.19944588426849
3s8o,-7.5,0.9976239889496118
1jys,-4.9,120.03973573657015
1nc1,-8.5,0.1580626048714023
1nc3,-9.3,0.03620086398907268
1y6q,-8.9,0.07564392150535396
1y6r,-6.8,3.6229580706211117
4yml,-9.0,0.06291587782468923
1jzs,-8.0,0.39709828301766137
1k1y,-9.3,0.03620086398907268
1k27,-8.8,0.09094688111405103
6dz3,-8.5,0.1580626048714023
6dz2,-9.3,0.03620086398907268
6dz0,-9.2,0.04352439175442664
6dyz,-8.9,0.07564392150535396
1k6c,-10.9,0.001898884448024712
1k6p,-11.3,0.0009087479372555044
1k6t,-11.2,0.0010925899790423489
1k6v,-11.5,0.0006286600870029457
1t7j,-9.0,0.06291587782468923
4a6b,-11.0,0.0015793731942713909
4a6c,-10.9,0.001898884448024712
1kc7,-5.1,83.0419389339917
1kdk,-11.9,0.00030085746286093027
1lhu,-11.7,0.00043489892938203305
1kjr,-7.4,1.19944588426849
3t1m,-7.8,0.5740180632436322
5e89,-7.9,0.4774322856020205
5h9r,-6.8,3.6229580706211117
6eog,-7.4,1.19944588426849
6eol,-8.1,0.33028148939851953
6qlu,-7.2,1.73383676761635
6qlt,-6.9,3.0133496888978124
6qls,-6.9,3.0133496888978124
6qlr,-7.0,2.5063156047025017
6qlq,-6.7,4.355891793719977
6qlp,-7.1,2.0845963989904144
6qlo,-7.3,1.4420968673812509
6qln,-7.0,2.5063156047025017
6qge,-8.4,0.19003907581389948
6qgf,-7.9,0.4774322856020205
1km3,-7.3,1.4420968673812509
1loq,-7.6,0.8297611725390291
1x1z,-9.1,0.05232948799687809
2zz1,-9.2,0.04352439175442664
2zz2,-9.2,0.04352439175442664
3g1d,-9.3,0.03620086398907268
3g1v,-9.1,0.05232948799687809
3w07,-8.7,0.1093456687565821
3wjw,-9.7,0.017324624734884792
1kmy,-7.1,2.0845963989904144
1lgt,-7.3,1.4420968673812509
1kug,-9.7,0.017324624734884792
1kui,-9.0,0.06291587782468923
1kuk,-8.3,0.22848446895825622
1kv1,-9.4,0.030109612121622685
1yqj,-13.0,3.964690270607901e-05
2baj,-12.1,0.00020812930739501562
2bak,-11.8,0.00036172170033716864
2bal,-9.3,0.03620086398907268
2yix,-11.5,0.0006286600870029457
2zb1,-11.2,0.0010925899790423489
3d7z,-11.6,0.0005228800998152405
3d83,-12.5,9.960431187605146e-05
3e92,-12.7,6.890497661978354e-05
3e93,-14.2,4.3455421466838024e-06
3gcp,-11.3,0.0009087479372555044
3gcs,-12.0,0.0002502344008522155
3gcu,-11.2,0.0010925899790423489
3hl7,-9.8,0.014409538155705594
3hll,-10.3,0.00573563078282912
3hub,-11.7,0.00043489892938203305
3huc,-10.6,0.0033001969779281387
3iph,-10.6,0.0033001969779281387
3iw5,-11.7,0.00043489892938203305
3iw6,-9.0,0.06291587782468923
3o8p,-9.6,0.02082944081630656
3roc,-9.5,0.025043290192969626
4f9w,-10.9,0.001898884448024712
4f9y,-10.7,0.0027448972201426568
5tbe,-13.5,1.5781213328810034e-05
1kyv,-8.7,0.1093456687565821
1kzn,-9.0,0.06291587782468923
4duh,-9.0,0.06291587782468923
4zvi,-8.0,0.39709828301766137
1lbf,-8.4,0.19003907581389948
1lee,-10.1,0.008291034774616974
1lf2,-9.7,0.017324624734884792
1lgw,-6.2,10.943240836149698
1li2,-5.8,22.866571667288486
1li3,-5.8,22.866571667288486
1li6,-4.4,301.57400603177166
4i7j,-5.7,27.492537847388252
4i7k,-6.5,6.296578650829274
4i7l,-6.1,13.15708656454693
4i7m,-6.8,3.6229580706211117
4i7p,-4.0,630.1573478248598
4w52,-5.5,39.74132854185163
1lke,-12.6,8.284463036943888e-05
1lnm,-13.0,3.964690270607901e-05
1n0s,-10.6,0.0033001969779281387
1lrh,-7.9,0.4774322856020205
1lyx,-5.5,39.74132854185163
1m0n,-9.3,0.03620086398907268
1m0o,-9.1,0.05232948799687809
1m0q,-9.1,0.05232948799687809
1zc9,-6.2,10.943240836149698
1m1b,-6.2,10.943240836149698
1m2p,-10.0,0.00996833240468876
1m2q,-9.4,0.030109612121622685
1m2r,-9.5,0.025043290192969626
1om1,-10.8,0.002283033649063271
1zoe,-7.4,1.19944588426849
1zog,-7.5,0.9976239889496118
1zoh,-7.7,0.6901433917785629
2oxd,-6.8,3.6229580706211117
2oxx,-6.8,3.6229580706211117
2oxy,-6.8,3.6229580706211117
2pvh,-10.3,0.00573563078282912
2pvj,-10.2,0.006895963621916808
2pvk,-10.1,0.008291034774616974
2pvl,-10.1,0.008291034774616974
2pvm,-8.9,0.07564392150535396
3be9,-13.1,3.297581136914559e-05
3fl5,-11.5,0.0006286600870029457
3pwd,-9.5,0.025043290192969626
1m2x,-6.0,15.818798969966572
1m48,-8.1,0.33028148939851953
1m5w,-6.9,3.0133496888978124
1m7y,-8.8,0.09094688111405103
1m83,-10.2,0.006895963621916808
1mfi,-7.7,0.6901433917785629
1moq,-7.9,0.4774322856020205
1xff,-6.7,4.355891793719977
1mrn,-11.1,0.0013136237380730529
1mrs,-9.3,0.03620086398907268
4unp,-8.4,0.19003907581389948
1n1m,-5.9,19.01898263149658
2oag,-10.8,0.002283033649063271
2ole,-7.8,0.5740180632436322
3nox,-8.1,0.33028148939851953
3sww,-7.0,2.5063156047025017
4jh0,-7.1,2.0845963989904144
4lko,-7.1,2.0845963989904144
5kby,-9.5,0.025043290192969626
1n46,-11.9,0.00030085746286093027
1n4k,-6.1,13.15708656454693
1n51,-9.0,0.06291587782468923
1n5r,-8.4,0.19003907581389948
1q84,-14.5,2.5003605711299675e-06
2ha2,-6.2,10.943240836149698
2ha3,-3.8,910.9122748865717
2ha6,-6.3,9.101902568663261
2whp,-8.6,0.13146657839569292
4ara,-9.0,0.06291587782468923
4arb,-8.6,0.13146657839569292
5ehq,-14.5,2.5003605711299675e-06
1ndv,-9.6,0.02082944081630656
1ndw,-7.6,0.8297611725390291
1ndy,-9.0,0.06291587782468923
1ndz,-10.0,0.00996833240468876
1o5r,-9.7,0.017324624734884792
1qxl,-9.8,0.014409538155705594
1uml,-10.1,0.008291034774616974
1v7a,-9.2,0.04352439175442664
2e1w,-9.2,0.04352439175442664
1nf8,-9.4,0.030109612121622685
1nhu,-7.9,0.4774322856020205
1os5,-8.1,0.33028148939851953
3cj2,-7.6,0.8297611725390291
3cj4,-7.7,0.6901433917785629
3cj5,-8.5,0.1580626048714023
3mf5,-9.2,0.04352439175442664
4b73,-8.2,0.274707463881058
4b74,-8.5,0.1580626048714023
4b76,-7.0,2.5063156047025017
4eo6,-7.8,0.5740180632436322
4eo8,-7.7,0.6901433917785629
4ih5,-7.4,1.19944588426849
4ih6,-7.8,0.5740180632436322
4ih7,-7.6,0.8297611725390291
1nhz,-7.9,0.4774322856020205
1njs,-10.4,0.004770538575984073
4ew2,-8.0,0.39709828301766137
4ew3,-7.8,0.5740180632436322
1nki,-5.3,57.44734091259698
1nli,-4.9,120.03973573657015
1np0,-6.2,10.943240836149698
1nvq,-13.7,1.0917239574995946e-05
1nvr,-13.4,1.8973793318597035e-05
1nvs,-11.8,0.00036172170033716864
2br1,-8.3,0.22848446895825622
2brb,-8.5,0.1580626048714023
2brm,-8.2,0.274707463881058
2c3l,-8.2,0.274707463881058
2e9u,-10.6,0.0033001969779281387
3jvr,-7.6,0.8297611725390291
3jvs,-9.0,0.06291587782468923
5oot,-10.6,0.0033001969779281387
5op4,-8.2,0.274707463881058
5op5,-8.6,0.13146657839569292
5oq8,-9.6,0.02082944081630656
1nw4,-8.6,0.13146657839569292
1q1g,-8.9,0.07564392150535396
6aqs,-8.0,0.39709828301766137
1nw5,-8.5,0.1580626048714023
1nw7,-7.7,0.6901433917785629
1o5e,-9.9,0.011984951653390958
1p57,-8.0,0.39709828301766137
1o86,-8.0,0.39709828301766137
2oc2,-10.9,0.001898884448024712
2xyd,-10.4,0.004770538575984073
3bkk,-9.2,0.04352439175442664
3bkl,-9.6,0.02082944081630656
3l3n,-8.3,0.22848446895825622
3nxq,-8.6,0.13146657839569292
4ca5,-10.6,0.0033001969779281387
4ca6,-11.1,0.0013136237380730529
6en5,-8.5,0.1580626048714023
6f9u,-9.3,0.03620086398907268
6f9v,-8.5,0.1580626048714023
6h5x,-9.5,0.025043290192969626
1oar,-10.7,0.0027448972201426568
1oau,-7.1,2.0845963989904144
1oba,-3.1,3308.0569578152213
1od8,-7.8,0.5740180632436322
1v0k,-6.7,4.355891793719977
1v0l,-7.2,1.73383676761635
1odi,-8.9,0.07564392150535396
1odj,-9.3,0.03620086398907268
1oe8,-7.2,1.73383676761635
1ogd,-5.6,33.05434886731773
1ogg,-8.8,0.09094688111405103
1ogz,-9.7,0.017324624734884792
1ohr,-10.8,0.002283033649063271
1oif,-6.2,10.943240836149698
1uz1,-6.9,3.0133496888978124
1w3j,-6.1,13.15708656454693
2cbu,-7.6,0.8297611725390291
2cbv,-7.2,1.73383676761635
2ces,-6.9,3.0133496888978124
2cet,-9.3,0.03620086398907268
2j75,-7.3,1.4420968673812509
2j77,-6.2,10.943240836149698
2j78,-6.6,5.2370998915105424
2j79,-6.8,3.6229580706211117
2j7b,-7.0,2.5063156047025017
2j7d,-7.8,0.5740180632436322
2j7e,-7.6,0.8297611725390291
2j7f,-7.0,2.5063156047025017
2j7g,-7.8,0.5740180632436322
2j7h,-6.2,10.943240836149698
2vrj,-7.7,0.6901433917785629
2wbg,-8.5,0.1580626048714023
2wc3,-8.9,0.07564392150535396
2wc4,-8.3,0.22848446895825622
5n6s,-8.8,0.09094688111405103
5oss,-6.8,3.6229580706211117
1ork,-10.5,0.0039678353029772165
1os0,-9.1,0.05232948799687809
1qf0,-9.4,0.030109612121622685
1qf1,-7.7,0.6901433917785629
1qf2,-8.3,0.22848446895825622
1z9g,-6.2,10.943240836149698
1zdp,-6.3,9.101902568663261
3fcq,-6.0,15.818798969966572
5js3,-9.1,0.05232948799687809
5jss,-9.1,0.05232948799687809
5jt9,-8.4,0.19003907581389948
5jvi,-8.7,0.1093456687565821
5jxn,-8.6,0.13146657839569292
5lif,-9.2,0.04352439175442664
5lvd,-7.8,0.5740180632436322
5lwd,-9.4,0.030109612121622685
5m9w,-7.8,0.5740180632436322
5ma7,-8.4,0.19003907581389948
5mnr,-7.4,1.19944588426849
