PDBCode,vina_deltaG(kcal/mol),vina_kd(uM)
2qbr,-8.2,0.274707463881058
2qbs,-8.6,0.13146657839569292
2zmm,-8.4,0.19003907581389948
2zn7,-7.2,1.73383676761635
3eax,-7.5,0.9976239889496118
3eb1,-7.3,1.4420968673812509
4i8n,-8.8,0.09094688111405103
5k9w,-5.9,19.01898263149658
5ka1,-5.7,27.492537847388252
5ka7,-6.0,15.818798969966572
5ka9,-6.8,3.6229580706211117
5kab,-6.6,5.2370998915105424
5kad,-5.8,22.866571667288486
5t19,-10.0,0.00996833240468876
1bzy,-10.0,0.00996833240468876
1c3x,-6.3,9.101902568663261
1c5x,-6.8,3.6229580706211117
1c5y,-6.7,4.355891793719977
1ejn,-8.4,0.19003907581389948
1f5k,-5.8,22.866571667288486
1f5l,-8.0,0.39709828301766137
1gi7,-8.8,0.09094688111405103
1gjc,-9.0,0.06291587782468923
1o5a,-9.5,0.025043290192969626
1o5c,-9.7,0.017324624734884792
1owe,-8.5,0.1580626048714023
1owh,-8.6,0.13146657839569292
1sqa,-9.4,0.030109612121622685
1sqo,-8.7,0.1093456687565821
1sqt,-8.3,0.22848446895825622
1w0z,-7.2,1.73383676761635
1w11,-7.4,1.19944588426849
1w13,-8.0,0.39709828301766137
2r2w,-7.7,0.6901433917785629
2vnt,-9.5,0.025043290192969626
3kgp,-5.8,22.866571667288486
3mhw,-5.4,47.781101379763854
4h42,-6.8,3.6229580706211117
5za7,-8.9,0.07564392150535396
5za8,-9.7,0.017324624734884792
5za9,-10.1,0.008291034774616974
5zae,-9.9,0.011984951653390958
5zaf,-9.5,0.025043290192969626
5zag,-10.0,0.00996833240468876
5zaj,-9.4,0.030109612121622685
5zc5,-10.3,0.00573563078282912
6nmb,-5.9,19.01898263149658
1c70,-11.9,0.00030085746286093027
1cet,-6.4,7.57039268438389
1d2e,-9.5,0.025043290192969626
1d7i,-2.8,5749.291162162318
1d7j,-3.6,1316.7523562220613
1j4r,-8.2,0.274707463881058
1df8,-8.0,0.39709828301766137
1swg,-7.2,1.73383676761635
1swr,-8.0,0.39709828301766137
2izl,-8.1,0.33028148939851953
3rdo,-7.1,2.0845963989904144
3rdq,-6.8,3.6229580706211117
3wzn,-7.4,1.19944588426849
3x00,-7.1,2.0845963989904144
4y59,-10.3,0.00573563078282912
4y5d,-9.8,0.014409538155705594
5b5f,-9.6,0.02082944081630656
5b5g,-8.8,0.09094688111405103
5n99,-10.7,0.0027448972201426568
1dgm,-7.1,2.0845963989904144
1dqn,-9.0,0.06291587782468923
1duv,-8.9,0.07564392150535396
1dy4,-9.0,0.06291587782468923
1dzk,-6.0,15.818798969966572
1e2k,-8.9,0.07564392150535396
1e2l,-9.2,0.04352439175442664
1e3g,-11.7,0.00043489892938203305
1xow,-11.9,0.00030085746286093027
1z95,-8.6,0.13146657839569292
2ax9,-8.7,0.1093456687565821
3b5r,-8.7,0.1093456687565821
3b65,-9.9,0.011984951653390958
3b66,-10.8,0.002283033649063271
3b67,-11.0,0.0015793731942713909
3b68,-8.7,0.1093456687565821
5cj6,-8.8,0.09094688111405103
1e3v,-8.4,0.19003907581389948
1ogx,-9.3,0.03620086398907268
5g2g,-9.6,0.02082944081630656
1e5j,-7.3,1.4420968673812509
1h5v,-6.7,4.355891793719977
1ocq,-7.6,0.8297611725390291
1w3k,-7.6,0.8297611725390291
1w3l,-8.2,0.274707463881058
8a3h,-7.3,1.4420968673812509
1e66,-8.2,0.274707463881058
1gpk,-10.4,0.004770538575984073
1gpn,-11.2,0.0010925899790423489
1h22,-10.8,0.002283033649063271
1h23,-9.9,0.011984951653390958
3zv7,-7.8,0.5740180632436322
5bwc,-8.9,0.07564392150535396
5nap,-11.3,0.0009087479372555044
5nau,-12.2,0.0001731089268669813
6euc,-8.3,0.22848446895825622
1e6q,-6.8,3.6229580706211117
1e6s,-6.2,10.943240836149698
1ec9,-7.1,2.0845963989904144
1ecq,-5.9,19.01898263149658
1efy,-9.1,0.05232948799687809
6i8t,-10.4,0.004770538575984073
6i8m,-10.7,0.0027448972201426568
1egh,-6.2,10.943240836149698
1ik4,-6.5,6.296578650829274
1s89,-6.4,7.57039268438389
1enu,-8.2,0.274707463881058
1f3e,-7.9,0.4774322856020205
1k4g,-8.8,0.09094688111405103
1k4h,-8.0,0.39709828301766137
1q65,-8.3,0.22848446895825622
1r5y,-7.6,0.8297611725390291
1s38,-8.3,0.22848446895825622
1s39,-8.0,0.39709828301766137
2qzr,-10.1,0.008291034774616974
2z1w,-7.1,2.0845963989904144
3gc4,-7.9,0.4774322856020205
3gc5,-9.7,0.017324624734884792
3ge7,-9.6,0.02082944081630656
3rr4,-9.1,0.05232948799687809
4kwo,-10.1,0.008291034774616974
4lbu,-11.0,0.0015793731942713909
4leq,-10.2,0.006895963621916808
4pum,-9.9,0.011984951653390958
4q4o,-9.5,0.025043290192969626
4q4p,-8.5,0.1580626048714023
4q4q,-8.6,0.13146657839569292
4q4r,-9.0,0.06291587782468923
4q4s,-9.2,0.04352439175442664
5jxq,-9.4,0.030109612121622685
1ew8,-5.2,69.06908553024337
1ew9,-4.0,630.1573478248598
1ex8,-11.0,0.0015793731942713909
4f7v,-11.1,0.0013136237380730529
1ez9,-6.5,6.296578650829274
1ezq,-11.0,0.0015793731942713909
1f0r,-10.3,0.00573563078282912
1f0s,-9.6,0.02082944081630656
1fjs,-9.9,0.011984951653390958
1g2l,-9.4,0.030109612121622685
1ksn,-11.0,0.0015793731942713909
1lpg,-9.7,0.017324624734884792
1lpk,-10.4,0.004770538575984073
1lpz,-10.9,0.001898884448024712
1mq5,-10.3,0.00573563078282912
1mq6,-8.1,0.33028148939851953
1nfu,-10.7,0.0027448972201426568
1nfw,-9.6,0.02082944081630656
1nfx,-9.8,0.014409538155705594
1nfy,-10.3,0.00573563078282912
1xka,-9.3,0.03620086398907268
1z6e,-11.3,0.0009087479372555044
2boh,-9.2,0.04352439175442664
2bok,-9.3,0.03620086398907268
2bq7,-8.5,0.1580626048714023
2j2u,-9.4,0.030109612121622685
2j34,-8.4,0.19003907581389948
2j4i,-8.8,0.09094688111405103
2j94,-8.2,0.274707463881058
2j95,-8.5,0.1580626048714023
2jkh,-8.9,0.07564392150535396
2p16,-10.8,0.002283033649063271
2p95,-10.2,0.006895963621916808
2ra0,-11.5,0.0006286600870029457
2uwl,-7.6,0.8297611725390291
2uwo,-8.1,0.33028148939851953
2uwp,-7.7,0.6901433917785629
2vh0,-9.0,0.06291587782468923
2vh6,-11.0,0.0015793731942713909
2vvc,-8.8,0.09094688111405103
2vvu,-10.8,0.002283033649063271
2vvv,-11.7,0.00043489892938203305
2vwl,-10.7,0.0027448972201426568
2vwm,-10.3,0.00573563078282912
2vwn,-10.5,0.0039678353029772165
2vwo,-10.9,0.001898884448024712
2w26,-9.5,0.025043290192969626
2wyg,-9.2,0.04352439175442664
2wyj,-8.9,0.07564392150535396
2xbv,-11.8,0.00036172170033716864
2xbw,-8.7,0.1093456687565821
2xbx,-9.1,0.05232948799687809
2xc0,-8.3,0.22848446895825622
2xc4,-8.3,0.22848446895825622
2y5f,-9.6,0.02082944081630656
2y5g,-9.1,0.05232948799687809
2y5h,-8.4,0.19003907581389948
2y7x,-11.1,0.0013136237380730529
2y7z,-11.1,0.0013136237380730529
2y80,-11.2,0.0010925899790423489
2y81,-10.9,0.001898884448024712
2y82,-10.8,0.002283033649063271
3cs7,-10.4,0.004770538575984073
3ffg,-13.5,1.5781213328810034e-05
3liw,-10.5,0.0039678353029772165
3m36,-12.2,0.0001731089268669813
3m37,-12.1,0.00020812930739501562
4a7i,-8.2,0.274707463881058
4y79,-8.0,0.39709828301766137
5k0h,-9.5,0.025043290192969626
1f4e,-7.4,1.19944588426849
1f4f,-8.5,0.1580626048714023
1f4g,-8.6,0.13146657839569292
1f57,-3.8,910.9122748865717
1hdq,-7.3,1.4420968673812509
1hee,-8.0,0.39709828301766137
1iy7,-8.1,0.33028148939851953
2rfh,-6.4,7.57039268438389
3fvl,-7.1,2.0845963989904144
3fx6,-7.0,2.5063156047025017
3kgq,-6.2,10.943240836149698
1f73,-7.6,0.8297611725390291
1f74,-7.6,0.8297611725390291
1f8b,-7.0,2.5063156047025017
1f8c,-7.0,2.5063156047025017
1f8d,-6.9,3.0133496888978124
1f8e,-6.8,3.6229580706211117
2qwb,-7.1,2.0845963989904144
2qwc,-6.5,6.296578650829274
2qwd,-6.6,5.2370998915105424
2qwe,-7.5,0.9976239889496118
2qwf,-7.9,0.4774322856020205
1fao,-5.7,27.492537847388252
1fch,-8.4,0.19003907581389948
1fcx,-8.8,0.09094688111405103
1fcy,-15.7,2.740547559112525e-07
1fcz,-8.3,0.22848446895825622
1fd0,-15.7,2.740547559112525e-07
1fh7,-7.2,1.73383676761635
1fh8,-7.0,2.5063156047025017
1fh9,-7.2,1.73383676761635
1fhd,-7.8,0.5740180632436322
1j01,-7.6,0.8297611725390291
1fkn,-9.2,0.04352439175442664
1m4h,-9.1,0.05232948799687809
2fdp,-8.7,0.1093456687565821
2g94,-9.6,0.02082944081630656
2p4j,-9.2,0.04352439175442664
2qmg,-12.6,8.284463036943888e-05
2vkm,-9.1,0.05232948799687809
3bra,-5.1,83.0419389339917
3buf,-5.3,57.44734091259698
3bug,-5.3,57.44734091259698
3buh,-6.2,10.943240836149698
3ckp,-9.7,0.017324624734884792
3i25,-9.7,0.017324624734884792
3kmx,-6.6,5.2370998915105424
3kmy,-6.9,3.0133496888978124
3l59,-7.2,1.73383676761635
3lpi,-11.9,0.00030085746286093027
3lpk,-10.6,0.0033001969779281387
3rsx,-7.7,0.6901433917785629
3ru1,-8.0,0.39709828301766137
3udh,-7.6,0.8297611725390291
4dju,-9.0,0.06291587782468923
4djv,-10.3,0.00573563078282912
4djw,-9.7,0.017324624734884792
4djx,-8.9,0.07564392150535396
4djy,-9.7,0.017324624734884792
4fm7,-9.5,0.025043290192969626
4fm8,-9.6,0.02082944081630656
4fs4,-9.5,0.025043290192969626
4fsl,-8.8,0.09094688111405103
4gid,-8.8,0.09094688111405103
4h3f,-11.6,0.0005228800998152405
4h3g,-10.6,0.0033001969779281387
4h3j,-10.9,0.001898884448024712
4ha5,-7.8,0.5740180632436322
5dqc,-8.8,0.09094688111405103
5htz,-9.4,0.030109612121622685
5i3v,-9.1,0.05232948799687809
5i3w,-13.4,1.8973793318597035e-05
5i3x,-10.4,0.004770538575984073
5i3y,-10.9,0.001898884448024712
5ie1,-8.6,0.13146657839569292
5v0n,-10.1,0.008291034774616974
6ej2,-12.0,0.0002502344008522155
6ej3,-11.7,0.00043489892938203305
6nv9,-8.2,0.274707463881058
6nv7,-7.8,0.5740180632436322
6nw3,-7.9,0.4774322856020205
1fq5,-12.0,0.0002502344008522155
1ft7,-5.9,19.01898263149658
1txr,-7.9,0.4774322856020205
3b3c,-6.5,6.296578650829274
3b3s,-5.6,33.05434886731773
3b3w,-5.3,57.44734091259698
3b7i,-5.9,19.01898263149658
3vh9,-6.7,4.355891793719977
1ftm,-5.2,69.06908553024337
1my4,-6.1,13.15708656454693
1p1n,-8.0,0.39709828301766137
1p1o,-7.7,0.6901433917785629
1p1q,-7.5,0.9976239889496118
1syh,-6.7,4.355891793719977
1syi,-6.7,4.355891793719977
1wvj,-8.9,0.07564392150535396
1xhy,-6.2,10.943240836149698
2al5,-8.7,0.1093456687565821
2p2a,-7.9,0.4774322856020205
3bft,-5.9,19.01898263149658
3bfu,-6.9,3.0133496888978124
3pd8,-6.8,3.6229580706211117
3pd9,-7.9,0.4774322856020205
3rtf,-7.5,0.9976239889496118
3tza,-8.8,0.09094688111405103
4g8m,-7.7,0.6901433917785629
4igt,-6.9,3.0133496888978124
4isu,-7.2,1.73383676761635
4n07,-7.3,1.4420968673812509
4o3c,-5.8,22.866571667288486
4x48,-8.4,0.19003907581389948
5cbr,-8.1,0.33028148939851953
5cbs,-7.8,0.5740180632436322
5fhm,-8.4,0.19003907581389948
5fhn,-7.3,1.4420968673812509
5fho,-8.8,0.09094688111405103
5nih,-7.0,2.5063156047025017
6q60,-7.5,0.9976239889496118
6q54,-7.4,1.19944588426849
1fv0,-8.4,0.19003907581389948
1jq8,-8.0,0.39709828301766137
1kpm,-9.2,0.04352439175442664
1q7a,-7.4,1.19944588426849
1sv3,-5.8,22.866571667288486
2arm,-7.2,1.73383676761635
3h1x,-7.3,1.4420968673812509
4qem,-6.4,7.57039268438389
4qer,-6.9,3.0133496888978124
4qf7,-7.0,2.5063156047025017
4qf8,-4.5,250.83037659878684
4qgd,-5.9,19.01898263149658
1fzq,-8.8,0.09094688111405103
1g2o,-8.9,0.07564392150535396
1n3i,-8.9,0.07564392150535396
1g74,-4.4,301.57400603177166
2ans,-8.4,0.19003907581389948
2qm9,-9.3,0.03620086398907268
3hk1,-7.6,0.8297611725390291
1g7v,-6.7,4.355891793719977
1phw,-6.1,13.15708656454693
1g85,-6.0,15.818798969966572
1g98,-7.2,1.73383676761635
1koj,-7.1,2.0845963989904144
1gvw,-8.1,0.33028148939851953
1gvx,-8.8,0.09094688111405103
2v00,-7.9,0.4774322856020205
3prs,-9.8,0.014409538155705594
3pww,-11.7,0.00043489892938203305
3uri,-8.4,0.19003907581389948
3wz6,-9.1,0.05232948799687809
3wz7,-10.0,0.00996833240468876
3wz8,-9.7,0.017324624734884792
4y3j,-5.2,69.06908553024337
4y3y,-4.4,301.57400603177166
4y4j,-6.0,15.818798969966572
5hct,-8.9,0.07564392150535396
1gwv,-8.2,0.274707463881058
1o7o,-8.4,0.19003907581389948
1gx8,-7.9,0.4774322856020205
2gj5,-9.0,0.06291587782468923
3nq3,-6.0,15.818798969966572
3nq9,-4.3,362.58320203188254
3ueu,-6.4,7.57039268438389
3uev,-6.4,7.57039268438389
3uew,-6.4,7.57039268438389
3uex,-6.8,3.6229580706211117
4gny,-6.0,15.818798969966572
6ge7,-6.5,6.296578650829274
6gf9,-6.5,6.296578650829274
6gfs,-6.5,6.296578650829274
6ghh,-6.5,6.296578650829274
6qi7,-6.5,6.296578650829274
1gyx,-5.9,19.01898263149658
1gyy,-6.4,7.57039268438389
1h0a,-6.1,13.15708656454693
1h46,-8.4,0.19003907581389948
1h4w,-6.0,15.818798969966572
5tp0,-7.0,2.5063156047025017
1h6h,-6.3,9.101902568663261
1hi3,-6.9,3.0133496888978124
1hi4,-7.1,2.0845963989904144
1hi5,-7.5,0.9976239889496118
5e13,-8.5,0.1580626048714023
1hk4,-8.0,0.39709828301766137
6ezq,-8.0,0.39709828301766137
1hlk,-7.5,0.9976239889496118
1hn4,-7.8,0.5740180632436322
3qlm,-5.3,57.44734091259698
1hp5,-6.7,4.355891793719977
1jak,-5.6,33.05434886731773
5fcz,-6.5,6.296578650829274
6s5k,-7.5,0.9976239889496118
6s4t,-8.5,0.1580626048714023
6s4n,-8.2,0.274707463881058
4rak,-12.5,9.960431187605146e-05
5jy3,-12.9,4.766757295488581e-05
1hxw,-10.2,0.006895963621916808
2wkz,-11.3,0.0009087479372555044
2wl0,-9.1,0.05232948799687809
2xye,-9.9,0.011984951653390958
2xyf,-10.1,0.008291034774616974
4ej8,-5.7,27.492537847388252
4ejl,-6.4,7.57039268438389
1hyo,-5.7,27.492537847388252
2hzy,-6.9,3.0133496888978124
1i1e,-7.6,0.8297611725390291
1i2s,-6.2,10.943240836149698
3b3x,-6.0,15.818798969966572
1i37,-10.6,0.0033001969779281387
2ihq,-7.0,2.5063156047025017
3g0w,-7.0,2.5063156047025017
1i5r,-13.3,2.2812240440322472e-05
3hb4,-13.3,2.2812240440322472e-05
6mnc,-9.2,0.04352439175442664
1ie9,-12.6,8.284463036943888e-05
1s19,-12.7,6.890497661978354e-05
1ii5,-5.6,33.05434886731773
1iih,-5.9,19.01898263149658
1kv5,-5.0,99.84153646999208
2j27,-5.5,39.74132854185163
2v2c,-5.1,83.0419389339917
2v2h,-5.5,39.74132854185163
1ikt,-7.2,1.73383676761635
1izh,-9.9,0.011984951653390958
1j14,-5.8,22.866571667288486
1j16,-5.9,19.01898263149658
1j17,-10.3,0.00573563078282912
1ql9,-10.0,0.00996833240468876
1j36,-8.6,0.13146657839569292
1j37,-5.6,33.05434886731773
2x8z,-5.7,27.492537847388252
2x91,-7.5,0.9976239889496118
2x95,-8.6,0.13146657839569292
2x96,-10.1,0.008291034774616974
2x97,-8.4,0.19003907581389948
2xhm,-9.5,0.025043290192969626
4ca7,-10.8,0.002283033649063271
4ca8,-11.4,0.0007558396372900754
1jcx,-7.8,0.5740180632436322
3e12,-7.3,1.4420968673812509
1jgl,-12.1,0.00020812930739501562
1jlr,-9.2,0.04352439175442664
1upf,-5.5,39.74132854185163
6s57,-9.8,0.014409538155705594
6s56,-8.0,0.39709828301766137
4qsu,-5.4,47.781101379763854
4qsv,-5.4,47.781101379763854
4tt2,-6.7,4.355891793719977
4tte,-6.1,13.15708656454693
4tu4,-7.8,0.5740180632436322
4tz2,-7.8,0.5740180632436322
5a5q,-6.8,3.6229580706211117
5a81,-7.8,0.5740180632436322
1jqy,-7.4,1.19944588426849
1pzi,-6.9,3.0133496888978124
1jyq,-8.0,0.39709828301766137
3ov1,-6.7,4.355891793719977
3ove,-7.8,0.5740180632436322
3s8l,-7.3,1.4420968673812509
3s8n,-7.5,0.9976239889496118
3s8o,-7.6,0.8297611725390291
1jys,-5.0,99.84153646999208
1nc1,-6.6,5.2370998915105424
1nc3,-9.4,0.030109612121622685
1y6q,-8.9,0.07564392150535396
1y6r,-6.3,9.101902568663261
4yml,-6.4,7.57039268438389
1jzs,-7.7,0.6901433917785629
1k1y,-9.3,0.03620086398907268
1k27,-8.8,0.09094688111405103
6dz3,-8.6,0.13146657839569292
6dz2,-8.8,0.09094688111405103
6dz0,-8.2,0.274707463881058
6dyz,-6.3,9.101902568663261
1k6c,-10.9,0.001898884448024712
1k6p,-10.7,0.0027448972201426568
1k6t,-11.2,0.0010925899790423489
1k6v,-11.5,0.0006286600870029457
1t7j,-8.9,0.07564392150535396
4a6b,-10.9,0.001898884448024712
4a6c,-9.7,0.017324624734884792
1kc7,-5.1,83.0419389339917
1kdk,-11.9,0.00030085746286093027
1lhu,-11.7,0.00043489892938203305
1kjr,-7.4,1.19944588426849
3t1m,-7.6,0.8297611725390291
5e89,-7.4,1.19944588426849
5h9r,-6.6,5.2370998915105424
6eog,-7.4,1.19944588426849
6eol,-8.0,0.39709828301766137
6qlu,-6.8,3.6229580706211117
6qlt,-6.9,3.0133496888978124
6qls,-6.4,7.57039268438389
6qlr,-7.0,2.5063156047025017
6qlq,-6.6,5.2370998915105424
6qlp,-7.2,1.73383676761635
6qlo,-7.5,0.9976239889496118
6qln,-6.9,3.0133496888978124
6qge,-8.2,0.274707463881058
6qgf,-8.0,0.39709828301766137
1km3,-7.3,1.4420968673812509
1loq,-7.9,0.4774322856020205
1x1z,-9.1,0.05232948799687809
2zz1,-9.2,0.04352439175442664
2zz2,-9.2,0.04352439175442664
3g1d,-9.4,0.030109612121622685
3g1v,-9.0,0.06291587782468923
3w07,-8.9,0.07564392150535396
3wjw,-9.7,0.017324624734884792
1kmy,-7.1,2.0845963989904144
1lgt,-6.4,7.57039268438389
1kug,-9.3,0.03620086398907268
1kui,-9.0,0.06291587782468923
1kuk,-8.4,0.19003907581389948
1kv1,-9.4,0.030109612121622685
1yqj,-13.1,3.297581136914559e-05
2baj,-12.0,0.0002502344008522155
2bak,-11.9,0.00030085746286093027
2bal,-9.3,0.03620086398907268
2yix,-11.5,0.0006286600870029457
2zb1,-11.0,0.0015793731942713909
3d7z,-9.5,0.025043290192969626
3d83,-12.4,0.00011975451999797436
3e92,-8.0,0.39709828301766137
3e93,-14.2,4.3455421466838024e-06
3gcp,-11.4,0.0007558396372900754
3gcs,-10.2,0.006895963621916808
3gcu,-11.0,0.0015793731942713909
3hl7,-9.8,0.014409538155705594
3hll,-10.3,0.00573563078282912
3hub,-11.6,0.0005228800998152405
3huc,-11.2,0.0010925899790423489
3iph,-8.3,0.22848446895825622
3iw5,-10.8,0.002283033649063271
3iw6,-9.0,0.06291587782468923
3o8p,-8.9,0.07564392150535396
3roc,-9.6,0.02082944081630656
4f9w,-10.8,0.002283033649063271
4f9y,-10.5,0.0039678353029772165
5tbe,-10.6,0.0033001969779281387
1kyv,-9.9,0.011984951653390958
1kzn,-9.0,0.06291587782468923
4duh,-8.5,0.1580626048714023
4zvi,-8.0,0.39709828301766137
1lbf,-7.6,0.8297611725390291
1lee,-9.1,0.05232948799687809
1lf2,-9.7,0.017324624734884792
1lgw,-6.2,10.943240836149698
1li2,-5.8,22.866571667288486
1li3,-5.8,22.866571667288486
1li6,-4.4,301.57400603177166
4i7j,-5.7,27.492537847388252
4i7k,-6.5,6.296578650829274
4i7l,-6.1,13.15708656454693
4i7m,-6.6,5.2370998915105424
4i7p,-3.9,757.639797821915
4w52,-5.5,39.74132854185163
1lke,-12.6,8.284463036943888e-05
1lnm,-12.9,4.766757295488581e-05
1n0s,-10.5,0.0039678353029772165
1lrh,-8.0,0.39709828301766137
1lyx,-5.5,39.74132854185163
1m0n,-9.2,0.04352439175442664
1m0o,-9.1,0.05232948799687809
1m0q,-9.1,0.05232948799687809
1zc9,-6.2,10.943240836149698
1m1b,-6.0,15.818798969966572
1m2p,-10.0,0.00996833240468876
1m2q,-9.4,0.030109612121622685
1m2r,-9.5,0.025043290192969626
1om1,-10.9,0.001898884448024712
1zoe,-7.3,1.4420968673812509
1zog,-7.5,0.9976239889496118
1zoh,-7.7,0.6901433917785629
2oxd,-6.8,3.6229580706211117
2oxx,-7.0,2.5063156047025017
2oxy,-6.8,3.6229580706211117
2pvh,-10.3,0.00573563078282912
2pvj,-10.1,0.008291034774616974
2pvk,-10.1,0.008291034774616974
2pvl,-10.1,0.008291034774616974
2pvm,-9.0,0.06291587782468923
3be9,-13.1,3.297581136914559e-05
3fl5,-11.5,0.0006286600870029457
3pwd,-9.5,0.025043290192969626
1m2x,-6.0,15.818798969966572
1m48,-8.1,0.33028148939851953
1m5w,-7.1,2.0845963989904144
1m7y,-8.8,0.09094688111405103
1m83,-9.9,0.011984951653390958
1mfi,-7.0,2.5063156047025017
1moq,-8.0,0.39709828301766137
1xff,-6.7,4.355891793719977
1mrn,-11.0,0.0015793731942713909
1mrs,-9.4,0.030109612121622685
4unp,-8.4,0.19003907581389948
1n1m,-5.9,19.01898263149658
2oag,-10.8,0.002283033649063271
2ole,-8.7,0.1093456687565821
3nox,-8.1,0.33028148939851953
3sww,-6.7,4.355891793719977
4jh0,-7.6,0.8297611725390291
4lko,-7.1,2.0845963989904144
5kby,-9.5,0.025043290192969626
1n46,-9.6,0.02082944081630656
1n4k,-6.3,9.101902568663261
1n51,-9.1,0.05232948799687809
1n5r,-8.3,0.22848446895825622
1q84,-14.4,3.0061899367383125e-06
2ha2,-6.2,10.943240836149698
2ha3,-3.8,910.9122748865717
2ha6,-6.2,10.943240836149698
2whp,-8.7,0.1093456687565821
4ara,-9.0,0.06291587782468923
4arb,-8.6,0.13146657839569292
5ehq,-14.6,2.0796433749108175e-06
1ndv,-9.5,0.025043290192969626
1ndw,-7.6,0.8297611725390291
1ndy,-8.9,0.07564392150535396
1ndz,-9.7,0.017324624734884792
1o5r,-9.8,0.014409538155705594
1qxl,-9.3,0.03620086398907268
1uml,-9.6,0.02082944081630656
1v7a,-8.8,0.09094688111405103
2e1w,-9.2,0.04352439175442664
1nf8,-9.4,0.030109612121622685
1nhu,-7.4,1.19944588426849
1os5,-9.0,0.06291587782468923
3cj2,-7.6,0.8297611725390291
3cj4,-7.8,0.5740180632436322
3cj5,-8.5,0.1580626048714023
3mf5,-9.2,0.04352439175442664
4b73,-7.4,1.19944588426849
4b74,-7.9,0.4774322856020205
4b76,-6.6,5.2370998915105424
4eo6,-7.8,0.5740180632436322
4eo8,-7.7,0.6901433917785629
4ih5,-7.6,0.8297611725390291
4ih6,-7.7,0.6901433917785629
4ih7,-7.6,0.8297611725390291
1nhz,-7.8,0.5740180632436322
1njs,-10.4,0.004770538575984073
4ew2,-7.9,0.4774322856020205
4ew3,-7.4,1.19944588426849
1nki,-5.3,57.44734091259698
1nli,-4.7,173.5212151917531
1np0,-6.2,10.943240836149698
1nvq,-13.7,1.0917239574995946e-05
1nvr,-13.4,1.8973793318597035e-05
1nvs,-11.8,0.00036172170033716864
2br1,-8.3,0.22848446895825622
2brb,-8.4,0.19003907581389948
2brm,-8.1,0.33028148939851953
2c3l,-8.1,0.33028148939851953
2e9u,-10.6,0.0033001969779281387
3jvr,-7.7,0.6901433917785629
3jvs,-9.0,0.06291587782468923
5oot,-10.7,0.0027448972201426568
5op4,-8.2,0.274707463881058
5op5,-8.5,0.1580626048714023
5oq8,-9.5,0.025043290192969626
1nw4,-8.6,0.13146657839569292
1q1g,-8.9,0.07564392150535396
6aqs,-7.9,0.4774322856020205
1nw5,-8.6,0.13146657839569292
1nw7,-7.7,0.6901433917785629
1o5e,-9.9,0.011984951653390958
1p57,-8.0,0.39709828301766137
1o86,-8.4,0.19003907581389948
2oc2,-10.9,0.001898884448024712
2xyd,-10.4,0.004770538575984073
3bkk,-9.0,0.06291587782468923
3bkl,-9.9,0.011984951653390958
3l3n,-8.3,0.22848446895825622
3nxq,-8.7,0.1093456687565821
4ca5,-10.9,0.001898884448024712
4ca6,-10.0,0.00996833240468876
6en5,-8.1,0.33028148939851953
6f9u,-8.4,0.19003907581389948
6f9v,-8.5,0.1580626048714023
6h5x,-9.5,0.025043290192969626
1oar,-10.7,0.0027448972201426568
1oau,-6.9,3.0133496888978124
1oba,-3.4,1903.4069640045745
1od8,-7.8,0.5740180632436322
1v0k,-6.7,4.355891793719977
1v0l,-7.2,1.73383676761635
1odi,-8.9,0.07564392150535396
1odj,-8.8,0.09094688111405103
1oe8,-7.0,2.5063156047025017
1ogd,-5.7,27.492537847388252
1ogg,-8.8,0.09094688111405103
1ogz,-9.8,0.014409538155705594
1ohr,-10.8,0.002283033649063271
1oif,-6.2,10.943240836149698
1uz1,-6.9,3.0133496888978124
1w3j,-6.1,13.15708656454693
2cbu,-7.6,0.8297611725390291
2cbv,-6.5,6.296578650829274
2ces,-6.9,3.0133496888978124
2cet,-9.3,0.03620086398907268
2j75,-7.3,1.4420968673812509
2j77,-6.2,10.943240836149698
2j78,-6.6,5.2370998915105424
2j79,-6.8,3.6229580706211117
2j7b,-7.0,2.5063156047025017
2j7d,-7.8,0.5740180632436322
2j7e,-7.5,0.9976239889496118
2j7f,-7.0,2.5063156047025017
2j7g,-7.4,1.19944588426849
2j7h,-6.0,15.818798969966572
2vrj,-7.3,1.4420968673812509
2wbg,-8.5,0.1580626048714023
2wc3,-8.8,0.09094688111405103
2wc4,-8.4,0.19003907581389948
5n6s,-8.7,0.1093456687565821
5oss,-6.5,6.296578650829274
1ork,-10.4,0.004770538575984073
1os0,-9.1,0.05232948799687809
1qf0,-8.1,0.33028148939851953
1qf1,-6.8,3.6229580706211117
1qf2,-7.2,1.73383676761635
1z9g,-6.3,9.101902568663261
1zdp,-6.3,9.101902568663261
3fcq,-6.0,15.818798969966572
5js3,-7.8,0.5740180632436322
5jss,-8.1,0.33028148939851953
5jt9,-8.5,0.1580626048714023
5jvi,-7.6,0.8297611725390291
5jxn,-7.4,1.19944588426849
5lif,-7.8,0.5740180632436322
5lvd,-6.4,7.57039268438389
5lwd,-9.3,0.03620086398907268
5m9w,-7.4,1.19944588426849
5ma7,-8.3,0.22848446895825622
5mnr,-7.6,0.8297611725390291
5n2t,-7.2,1.73383676761635
5n2z,-7.3,1.4420968673812509
5n31,-7.6,0.8297611725390291
5n34,-8.6,0.13146657839569292
5n3v,-8.4,0.19003907581389948
5n3y,-8.1,0.33028148939851953
1oss,-5.6,33.05434886731773
1oxr,-6.6,5.2370998915105424
